user_id,video_id,category,watched,liked,shared,followed,interaction_score
360,4,cooking,1,1,0,0,3.0
360,51,cooking,1,0,0,0,1.0
360,49,comedy,1,0,0,0,1.0
360,441,gaming,1,0,0,0,1.0
360,339,travel,1,1,0,0,3.0
360,443,cooking,1,1,0,0,3.0
360,367,cooking,1,0,0,0,1.0
360,116,cooking,1,0,0,0,1.0
361,266,dance,1,0,0,0,1.0
361,459,comedy,1,0,0,0,1.0
361,27,gaming,1,0,0,0,1.0
361,358,gaming,1,1,0,0,3.0
361,417,sports,1,0,0,1,4.0
361,249,comedy,1,0,0,0,1.0
361,266,music,1,0,0,0,1.0
361,404,cooking,1,0,0,0,1.0
361,370,comedy,1,0,0,0,1.0
361,76,comedy,1,0,0,0,1.0
361,434,cooking,0,0,0,0,0.0
361,473,music,1,0,0,0,1.0
361,210,music,1,1,0,0,3.0
362,320,cooking,1,1,0,0,3.0
362,187,cooking,0,0,0,0,0.0
362,220,education,0,0,0,0,0.0
362,417,cooking,1,0,0,0,1.0
362,376,cooking,0,0,0,0,0.0
362,461,cooking,1,1,0,0,3.0
362,107,cooking,1,1,0,1,6.0
362,437,dance,1,0,0,0,1.0
362,291,dance,1,0,0,0,1.0
362,406,cooking,0,0,0,0,0.0
363,198,education,1,0,0,0,1.0
363,376,education,1,0,0,0,1.0
363,322,education,0,0,0,0,0.0
363,199,education,0,0,0,0,0.0
363,399,dance,1,0,0,0,1.0
363,46,education,1,0,0,0,1.0
363,475,education,1,0,0,0,1.0
363,171,education,1,1,0,0,3.0
363,67,dance,1,1,0,0,3.0
363,238,comedy,1,0,0,0,1.0
363,144,music,1,1,0,0,3.0
364,329,comedy,1,0,0,0,1.0
364,97,comedy,1,0,0,0,1.0
364,277,cooking,1,1,0,0,3.0
364,476,dance,1,0,0,0,1.0
364,441,comedy,1,0,0,0,1.0
364,75,music,1,0,0,0,1.0
364,194,dance,1,1,0,0,3.0
364,198,comedy,1,0,0,0,1.0
364,9,music,1,1,0,1,6.0
364,436,comedy,1,1,0,0,3.0
364,296,music,1,1,0,0,3.0
364,69,comedy,0,0,0,0,0.0
364,496,cooking,1,0,0,0,1.0
364,427,comedy,1,0,0,0,1.0
364,146,comedy,1,0,0,0,1.0
364,128,comedy,1,0,0,0,1.0
364,250,cooking,1,0,0,1,4.0
365,140,comedy,1,0,0,0,1.0
365,218,gaming,0,0,0,0,0.0
365,23,gaming,1,0,0,0,1.0
365,242,education,1,0,0,0,1.0
365,259,cooking,0,0,0,0,0.0
365,127,dance,1,0,0,0,1.0
365,265,cooking,1,0,0,0,1.0
365,204,sports,1,0,0,0,1.0
365,97,gaming,0,0,0,0,0.0
365,28,gaming,1,0,0,0,1.0
365,109,gaming,1,0,0,0,1.0
365,494,travel,1,0,0,0,1.0
365,245,cooking,0,0,0,0,0.0
365,230,gaming,1,1,0,0,3.0
365,23,education,0,0,0,0,0.0
365,225,cooking,1,1,0,0,3.0
366,302,dance,1,0,0,0,1.0
366,459,travel,0,0,0,0,0.0
366,335,cooking,1,0,0,0,1.0
366,293,gaming,1,0,0,0,1.0
366,427,cooking,1,0,0,0,1.0
366,443,dance,1,0,0,0,1.0
366,136,travel,1,0,0,1,4.0
366,287,travel,1,1,0,0,3.0
366,300,dance,0,0,0,0,0.0
366,416,cooking,1,0,0,0,1.0
367,335,dance,1,1,1,0,7.0
367,353,education,1,0,0,0,1.0
367,389,education,1,0,0,0,1.0
367,430,comedy,1,1,0,0,3.0
367,255,cooking,1,0,0,0,1.0
367,241,education,1,0,0,0,1.0
367,21,gaming,1,0,0,0,1.0
368,148,cooking,1,0,0,0,1.0
368,92,sports,1,0,0,0,1.0
368,137,gaming,1,0,0,0,1.0
368,390,gaming,1,0,0,0,1.0
368,361,travel,0,0,0,0,0.0
368,187,gaming,0,0,0,0,0.0
368,1,dance,1,0,0,0,1.0
368,286,comedy,1,0,0,0,1.0
369,387,comedy,1,0,0,0,1.0
369,291,education,1,0,0,0,1.0
369,304,gaming,1,0,0,0,1.0
369,281,education,1,0,0,0,1.0
369,337,sports,1,0,0,0,1.0
369,131,gaming,1,0,0,0,1.0
369,247,dance,1,0,0,0,1.0
369,178,cooking,1,1,0,1,6.0
369,291,comedy,1,0,0,0,1.0
369,373,gaming,0,0,0,0,0.0
370,441,travel,1,0,0,0,1.0
370,295,cooking,1,1,0,0,3.0
370,259,cooking,1,1,0,0,3.0
370,194,sports,1,1,0,0,3.0
370,140,travel,0,0,0,0,0.0
370,174,music,1,0,0,0,1.0
370,116,sports,1,0,0,0,1.0
370,129,travel,1,0,0,0,1.0
370,329,music,1,1,0,0,3.0
370,102,dance,1,0,0,0,1.0
370,158,gaming,1,0,0,0,1.0
370,242,sports,1,1,0,0,3.0
370,168,sports,1,1,0,0,3.0
370,266,sports,0,0,0,0,0.0
370,277,music,1,0,0,0,1.0
370,297,gaming,1,0,0,0,1.0
370,395,sports,0,0,0,0,0.0
371,9,dance,1,0,0,0,1.0
371,157,dance,0,0,0,0,0.0
371,489,dance,1,1,0,0,3.0
371,274,cooking,1,0,0,0,1.0
371,495,music,1,1,0,0,3.0
371,126,music,1,0,0,0,1.0
371,284,cooking,1,0,0,0,1.0
371,69,music,1,0,0,0,1.0
371,58,dance,0,0,0,0,0.0
372,204,dance,1,0,0,0,1.0
372,241,dance,1,0,0,0,1.0
372,91,gaming,1,1,0,0,3.0
372,285,dance,1,1,0,0,3.0
372,198,sports,1,1,0,0,3.0
372,20,sports,1,0,0,0,1.0
372,434,music,1,0,0,0,1.0
372,149,sports,0,0,0,0,0.0
372,46,education,1,1,0,0,3.0
372,258,sports,1,1,0,1,6.0
372,230,music,1,0,0,0,1.0
373,96,cooking,1,0,0,0,1.0
373,89,cooking,0,0,0,0,0.0
373,413,comedy,0,0,0,0,0.0
373,392,dance,1,0,0,0,1.0
373,229,comedy,1,0,0,0,1.0
373,173,comedy,1,0,0,0,1.0
373,425,comedy,1,0,0,0,1.0
373,27,comedy,0,0,0,0,0.0
373,364,dance,1,0,0,0,1.0
373,326,cooking,1,0,0,0,1.0
373,405,cooking,1,0,0,0,1.0
373,432,gaming,1,0,0,0,1.0
373,103,comedy,1,1,0,0,3.0
373,335,comedy,1,1,0,0,3.0
373,264,dance,0,0,0,0,0.0
374,303,comedy,1,1,0,0,3.0
374,11,music,1,0,0,0,1.0
374,19,sports,0,0,0,0,0.0
374,272,travel,0,0,0,0,0.0
374,164,music,0,0,0,0,0.0
374,307,dance,0,0,0,0,0.0
374,352,gaming,1,0,0,0,1.0
374,46,gaming,1,0,0,0,1.0
375,383,travel,1,1,0,0,3.0
375,343,music,1,0,0,0,1.0
375,196,travel,1,0,0,0,1.0
375,173,travel,1,1,1,0,7.0
375,305,cooking,1,0,0,0,1.0
375,185,dance,0,0,0,0,0.0
375,409,cooking,1,1,0,0,3.0
375,376,comedy,1,0,0,0,1.0
375,76,cooking,1,0,0,0,1.0
375,232,cooking,1,0,0,0,1.0
375,299,travel,1,0,0,0,1.0
375,103,travel,0,0,0,0,0.0
376,104,education,1,0,0,0,1.0
376,370,travel,0,0,0,0,0.0
376,115,dance,0,0,0,0,0.0
376,411,education,0,0,0,0,0.0
376,386,cooking,1,0,0,0,1.0
376,408,dance,1,1,0,0,3.0
376,244,dance,0,0,0,0,0.0
376,31,dance,1,1,0,0,3.0
376,492,dance,1,1,0,0,3.0
376,261,cooking,1,1,1,0,7.0
377,6,dance,1,0,0,0,1.0
377,489,travel,1,0,0,0,1.0
377,257,dance,1,0,0,0,1.0
377,494,sports,0,0,0,0,0.0
377,104,dance,1,1,0,0,3.0
377,182,cooking,1,1,0,1,6.0
377,151,travel,1,1,0,0,3.0
377,181,music,1,0,0,0,1.0
377,36,sports,0,0,0,0,0.0
378,19,education,1,0,0,0,1.0
378,243,education,1,0,0,0,1.0
378,234,sports,1,0,0,0,1.0
378,43,education,1,1,0,0,3.0
378,51,education,1,0,0,0,1.0
378,254,education,1,0,0,0,1.0
378,123,cooking,1,1,1,0,7.0
378,185,cooking,1,0,0,0,1.0
378,406,education,0,0,0,0,0.0
378,459,education,1,1,0,0,3.0
378,144,education,1,0,0,0,1.0
378,294,education,1,1,0,1,6.0
378,120,gaming,0,0,0,0,0.0
378,84,comedy,1,0,0,0,1.0
379,124,cooking,1,0,0,0,1.0
379,442,cooking,1,1,0,0,3.0
379,418,cooking,0,0,0,0,0.0
379,224,dance,1,1,1,0,7.0
379,311,gaming,1,1,1,0,7.0
379,109,cooking,1,0,0,0,1.0
379,343,cooking,0,0,0,0,0.0
379,196,cooking,1,0,0,0,1.0
379,136,education,0,0,0,0,0.0
379,488,sports,1,0,0,0,1.0
379,303,cooking,0,0,0,0,0.0
380,355,cooking,1,1,0,0,3.0
380,216,comedy,1,0,0,0,1.0
380,310,music,0,0,0,0,0.0
380,284,music,1,0,0,0,1.0
380,337,travel,1,0,0,0,1.0
380,473,travel,1,1,0,0,3.0
380,19,music,1,0,0,0,1.0
380,471,comedy,1,0,0,0,1.0
380,461,comedy,1,0,0,0,1.0
380,127,comedy,0,0,0,0,0.0
380,30,music,1,1,0,0,3.0
380,182,cooking,0,0,0,0,0.0
381,239,gaming,1,0,0,0,1.0
381,12,comedy,1,0,0,0,1.0
381,117,gaming,1,0,0,0,1.0
381,366,dance,1,0,0,0,1.0
381,453,gaming,1,0,0,0,1.0
381,66,comedy,1,1,1,0,7.0
381,50,gaming,1,0,0,0,1.0
381,298,gaming,1,1,0,0,3.0
381,444,travel,1,0,0,0,1.0
381,51,gaming,1,0,0,1,4.0
381,196,gaming,1,1,0,0,3.0
381,275,travel,1,0,0,0,1.0
381,9,travel,0,0,0,0,0.0
382,322,travel,1,0,0,0,1.0
382,428,travel,1,0,0,0,1.0
382,92,gaming,1,0,0,0,1.0
382,10,dance,1,1,0,0,3.0
382,398,dance,1,0,0,0,1.0
382,350,sports,1,1,0,0,3.0
382,98,dance,0,0,0,0,0.0
382,348,gaming,1,0,0,0,1.0
382,191,sports,1,0,0,0,1.0
382,101,gaming,1,0,0,0,1.0
383,464,sports,0,0,0,0,0.0
383,422,music,1,0,0,0,1.0
383,121,music,1,0,0,0,1.0
383,66,sports,0,0,0,0,0.0
383,115,sports,1,1,0,0,3.0
383,161,comedy,1,0,0,0,1.0
383,132,sports,1,0,0,0,1.0
383,146,travel,1,0,0,0,1.0
383,384,dance,1,0,0,0,1.0
383,12,travel,1,0,0,0,1.0
383,273,sports,1,0,0,0,1.0
383,172,cooking,1,1,0,0,3.0
383,40,cooking,1,0,0,0,1.0
384,163,music,1,0,0,0,1.0
384,62,sports,1,0,0,0,1.0
384,15,sports,1,0,0,0,1.0
384,479,sports,0,0,0,0,0.0
384,134,gaming,1,1,0,0,3.0
384,73,gaming,1,0,0,0,1.0
384,140,gaming,1,1,0,0,3.0
384,302,sports,1,0,0,0,1.0
384,388,sports,1,0,0,0,1.0
384,248,music,1,0,0,0,1.0
384,411,music,1,0,0,0,1.0
385,320,travel,1,0,0,0,1.0
385,163,dance,1,0,0,0,1.0
385,164,cooking,1,0,0,0,1.0
385,320,cooking,1,0,0,0,1.0
385,490,comedy,1,0,0,0,1.0
385,322,music,1,0,0,0,1.0
385,491,dance,1,1,1,0,7.0
385,133,dance,1,1,0,0,3.0
385,437,dance,0,0,0,0,0.0
385,224,music,1,0,0,0,1.0
385,333,cooking,1,0,0,0,1.0
386,180,gaming,1,1,0,0,3.0
386,252,cooking,0,0,0,0,0.0
386,353,cooking,0,0,0,0,0.0
386,13,dance,1,1,0,0,3.0
386,318,sports,1,0,0,0,1.0
386,316,sports,0,0,0,0,0.0
387,48,cooking,1,0,0,0,1.0
387,384,cooking,1,1,0,0,3.0
387,192,gaming,1,0,0,0,1.0
387,311,sports,1,0,0,0,1.0
387,255,travel,0,0,0,0,0.0
387,416,travel,0,0,0,0,0.0
387,97,travel,1,0,0,0,1.0
387,455,dance,1,1,0,0,3.0
387,4,dance,1,1,0,0,3.0
387,278,dance,1,0,0,0,1.0
388,69,cooking,1,0,0,0,1.0
388,176,comedy,1,0,0,0,1.0
388,26,travel,0,0,0,0,0.0
388,178,music,1,1,0,0,3.0
388,103,cooking,1,1,0,1,6.0
388,433,travel,1,1,0,0,3.0
388,113,cooking,0,0,0,0,0.0
388,246,travel,1,1,0,0,3.0
388,205,music,1,1,0,0,3.0
388,296,comedy,1,0,0,0,1.0
388,122,cooking,1,0,0,0,1.0
388,493,music,1,0,0,0,1.0
388,301,cooking,1,0,0,0,1.0
389,481,sports,1,0,0,0,1.0
389,450,sports,1,0,0,0,1.0
389,14,dance,1,1,0,0,3.0
389,184,gaming,1,0,0,0,1.0
389,92,dance,1,1,0,0,3.0
389,476,music,1,1,0,0,3.0
389,242,gaming,1,0,0,0,1.0
389,281,sports,1,1,0,0,3.0
389,226,gaming,1,1,0,0,3.0
389,361,sports,1,0,0,1,4.0
389,84,education,0,0,0,0,0.0
389,275,music,0,0,0,0,0.0
390,78,music,1,0,0,0,1.0
390,345,music,1,0,0,0,1.0
390,432,music,0,0,0,0,0.0
390,192,cooking,0,0,0,0,0.0
390,179,music,0,0,0,0,0.0
390,321,travel,0,0,0,0,0.0
390,460,sports,1,0,0,1,4.0
390,476,travel,1,0,0,0,1.0
390,159,music,1,0,0,0,1.0
390,379,cooking,1,0,0,0,1.0
390,444,cooking,1,1,0,0,3.0
391,120,dance,1,0,0,0,1.0
391,168,sports,1,0,0,0,1.0
391,256,cooking,1,0,0,0,1.0
391,85,music,1,0,0,0,1.0
391,314,gaming,1,0,0,0,1.0
391,275,comedy,1,0,0,0,1.0
391,475,comedy,1,0,0,0,1.0
391,305,music,1,0,0,1,4.0
392,55,comedy,1,1,0,0,3.0
392,35,gaming,1,0,0,0,1.0
392,72,gaming,0,0,0,0,0.0
392,227,cooking,1,1,0,0,3.0
392,146,dance,1,0,0,0,1.0
392,421,dance,1,0,0,0,1.0
392,6,dance,0,0,0,0,0.0
392,12,music,1,1,0,0,3.0
392,278,dance,1,0,0,0,1.0
393,221,education,0,0,0,0,0.0
393,129,sports,1,0,0,0,1.0
393,117,travel,1,1,0,0,3.0
393,309,education,1,0,0,1,4.0
393,206,sports,1,1,0,0,3.0
393,215,music,1,0,0,0,1.0
393,488,education,1,1,0,0,3.0
394,166,travel,1,0,0,0,1.0
394,42,travel,1,0,0,0,1.0
394,393,music,1,0,0,0,1.0
394,288,dance,0,0,0,0,0.0
394,422,travel,1,0,0,0,1.0
394,188,music,1,0,0,1,4.0
394,88,dance,0,0,0,0,0.0
394,7,gaming,1,1,0,0,3.0
394,195,sports,1,1,1,0,7.0
394,88,travel,1,1,0,0,3.0
394,106,music,1,0,0,0,1.0
395,411,travel,1,0,0,0,1.0
395,270,travel,1,0,0,0,1.0
395,148,travel,1,0,0,0,1.0
395,66,travel,1,0,0,0,1.0
395,84,cooking,1,1,1,0,7.0
395,129,gaming,1,0,0,0,1.0
395,159,sports,1,0,0,0,1.0
395,17,dance,1,1,0,0,3.0
395,14,travel,1,0,0,0,1.0
395,431,cooking,1,0,0,0,1.0
395,348,travel,1,0,0,0,1.0
395,285,travel,0,0,0,0,0.0
395,151,travel,0,0,0,0,0.0
396,258,education,0,0,0,0,0.0
396,12,education,1,1,0,0,3.0
396,74,music,1,0,0,0,1.0
396,240,dance,1,0,0,0,1.0
396,194,comedy,1,0,0,0,1.0
396,254,education,1,0,0,0,1.0
396,133,dance,1,0,0,0,1.0
396,428,education,1,0,0,0,1.0
396,332,dance,1,0,0,0,1.0
396,493,gaming,1,0,0,0,1.0
396,440,education,0,0,0,0,0.0
396,341,comedy,1,1,0,0,3.0
397,281,education,1,0,0,0,1.0
397,498,gaming,0,0,0,0,0.0
397,166,education,1,0,0,0,1.0
397,348,education,0,0,0,0,0.0
397,434,comedy,1,0,0,0,1.0
397,296,comedy,1,0,0,0,1.0
397,54,comedy,1,0,0,0,1.0
397,258,comedy,1,0,0,0,1.0
397,396,dance,1,0,0,0,1.0
397,425,comedy,0,0,0,0,0.0
398,465,gaming,0,0,0,0,0.0
398,144,cooking,0,0,0,0,0.0
398,488,gaming,0,0,0,0,0.0
398,149,music,1,0,0,0,1.0
398,211,gaming,1,0,0,1,4.0
398,231,gaming,1,1,0,0,3.0
398,385,sports,1,0,0,0,1.0
398,151,music,0,0,0,0,0.0
398,13,music,1,0,0,0,1.0
399,433,dance,0,0,0,0,0.0
399,99,dance,1,0,0,0,1.0
399,437,dance,1,0,0,0,1.0
399,419,dance,1,0,0,0,1.0
399,73,sports,0,0,0,0,0.0
399,163,music,1,0,0,0,1.0
399,372,music,1,1,0,0,3.0
399,55,dance,1,0,0,0,1.0
399,435,music,1,0,0,0,1.0
399,369,cooking,1,0,0,0,1.0
399,455,dance,1,0,0,0,1.0
399,74,music,1,0,0,0,1.0
399,128,dance,1,0,0,0,1.0
399,94,music,0,0,0,0,0.0
399,394,dance,1,0,0,1,4.0
399,38,dance,1,0,0,0,1.0
399,122,sports,1,1,0,1,6.0
400,34,travel,1,0,0,0,1.0
400,105,sports,1,0,0,0,1.0
400,176,sports,1,0,0,0,1.0
400,369,sports,1,0,0,0,1.0
400,279,travel,1,0,0,0,1.0
400,418,gaming,1,0,0,0,1.0
400,356,sports,1,0,0,0,1.0
400,127,music,1,0,0,0,1.0
400,3,travel,1,0,0,0,1.0
400,250,sports,1,0,0,0,1.0
400,106,sports,0,0,0,0,0.0
401,233,travel,1,0,0,1,4.0
401,162,cooking,0,0,0,0,0.0
401,237,cooking,1,0,0,0,1.0
401,407,dance,1,0,0,0,1.0
401,189,sports,1,0,0,0,1.0
401,401,cooking,1,0,0,0,1.0
401,80,cooking,0,0,0,0,0.0
401,7,music,1,0,0,0,1.0
401,248,music,1,0,0,0,1.0
401,410,cooking,1,0,0,0,1.0
401,24,sports,1,0,0,0,1.0
401,468,gaming,1,1,0,0,3.0
401,170,comedy,1,1,0,0,3.0
402,348,sports,1,1,0,0,3.0
402,86,education,1,0,0,0,1.0
402,364,sports,0,0,0,0,0.0
402,441,sports,0,0,0,0,0.0
402,374,sports,1,1,0,0,3.0
402,317,education,1,0,0,0,1.0
402,46,music,1,0,0,0,1.0
402,352,music,1,0,0,0,1.0
402,120,sports,1,1,0,0,3.0
402,296,music,0,0,0,0,0.0
402,449,sports,1,0,0,0,1.0
403,104,education,1,0,0,0,1.0
403,224,comedy,1,0,0,0,1.0
403,210,music,1,0,0,0,1.0
403,87,comedy,1,0,0,0,1.0
403,182,education,1,0,0,0,1.0
403,23,education,0,0,0,0,0.0
403,223,music,1,0,0,0,1.0
403,327,sports,1,0,0,0,1.0
404,91,cooking,1,1,1,0,7.0
404,189,music,1,0,0,0,1.0
404,264,travel,1,0,0,0,1.0
404,169,cooking,1,1,0,0,3.0
404,194,travel,1,0,0,0,1.0
404,270,dance,1,0,0,0,1.0
405,95,comedy,0,0,0,0,0.0
405,32,education,1,1,0,0,3.0
405,380,music,1,0,0,1,4.0
405,156,music,1,1,0,0,3.0
405,430,gaming,1,0,0,0,1.0
406,192,sports,1,0,0,0,1.0
406,62,travel,1,1,0,0,3.0
406,135,education,1,0,0,1,4.0
406,348,comedy,1,0,0,0,1.0
406,446,comedy,1,0,0,0,1.0
406,37,music,1,0,0,0,1.0
407,57,education,1,1,0,0,3.0
407,87,sports,1,1,0,0,3.0
407,216,cooking,1,0,0,0,1.0
407,330,dance,1,0,0,0,1.0
407,330,travel,1,1,0,0,3.0
407,409,sports,1,1,0,0,3.0
407,253,sports,1,0,0,0,1.0
407,433,travel,1,0,0,0,1.0
407,265,dance,1,0,0,0,1.0
407,255,sports,1,0,0,0,1.0
407,349,sports,1,1,0,0,3.0
408,356,cooking,1,0,0,0,1.0
408,214,dance,1,0,0,0,1.0
408,51,dance,0,0,0,0,0.0
408,32,sports,1,0,0,0,1.0
408,254,sports,0,0,0,0,0.0
408,434,dance,1,0,0,0,1.0
408,289,music,1,0,0,0,1.0
408,397,travel,1,0,0,0,1.0
408,184,dance,1,0,0,0,1.0
408,465,education,1,0,0,1,4.0
408,420,sports,1,1,0,0,3.0
408,187,comedy,1,1,0,0,3.0
409,23,education,1,0,0,0,1.0
409,146,dance,1,1,0,0,3.0
409,383,music,1,1,0,0,3.0
409,383,education,1,1,0,0,3.0
409,225,comedy,1,0,0,0,1.0
409,244,dance,1,0,0,0,1.0
409,53,gaming,1,1,0,0,3.0
409,38,dance,1,0,0,0,1.0
409,26,sports,1,1,0,0,3.0
409,478,cooking,1,1,0,0,3.0
409,102,sports,1,0,0,0,1.0
409,100,dance,1,0,0,0,1.0
409,79,gaming,1,0,0,0,1.0
410,55,gaming,1,1,0,0,3.0
410,104,education,1,0,0,0,1.0
410,168,gaming,1,1,0,0,3.0
410,135,education,1,0,0,0,1.0
410,45,gaming,1,0,0,0,1.0
410,448,dance,0,0,0,0,0.0
410,13,education,1,0,0,1,4.0
410,289,gaming,1,0,0,0,1.0
410,428,dance,1,0,0,0,1.0
410,396,gaming,0,0,0,0,0.0
411,471,travel,1,0,0,0,1.0
411,335,music,1,0,0,0,1.0
411,334,cooking,1,0,0,0,1.0
411,457,cooking,1,1,0,0,3.0
411,121,dance,1,1,0,0,3.0
411,344,travel,1,0,0,0,1.0
411,264,dance,1,0,0,0,1.0
411,133,travel,1,0,0,0,1.0
411,108,travel,1,1,0,0,3.0
411,60,cooking,1,0,0,0,1.0
412,372,sports,0,0,0,0,0.0
412,45,cooking,0,0,0,0,0.0
412,481,cooking,1,1,0,0,3.0
412,209,education,1,0,0,0,1.0
412,71,cooking,1,0,0,0,1.0
412,155,travel,0,0,0,0,0.0
412,100,music,0,0,0,0,0.0
412,487,cooking,1,0,0,0,1.0
412,220,education,1,1,0,0,3.0
412,401,music,1,0,0,0,1.0
412,418,dance,0,0,0,0,0.0
412,387,cooking,1,1,0,0,3.0
413,61,gaming,1,0,0,0,1.0
413,174,cooking,1,0,0,0,1.0
413,306,music,1,0,0,0,1.0
413,247,travel,0,0,0,0,0.0
413,396,gaming,1,0,0,0,1.0
413,95,travel,1,0,0,0,1.0
413,275,comedy,0,0,0,0,0.0
413,94,travel,1,0,0,1,4.0
413,247,travel,1,0,0,0,1.0
413,36,education,1,0,0,0,1.0
414,47,travel,1,0,0,0,1.0
414,174,dance,1,0,0,0,1.0
414,185,travel,1,0,0,0,1.0
414,199,sports,1,0,0,0,1.0
414,257,sports,1,0,0,0,1.0
414,11,travel,0,0,0,0,0.0
415,151,education,0,0,0,0,0.0
415,161,travel,1,0,0,0,1.0
415,423,cooking,0,0,0,0,0.0
415,61,education,0,0,0,0,0.0
415,105,music,0,0,0,0,0.0
415,283,travel,0,0,0,0,0.0
415,206,gaming,1,0,0,0,1.0
415,38,gaming,1,0,0,0,1.0
415,393,travel,1,0,0,0,1.0
415,249,travel,1,1,0,0,3.0
415,286,dance,0,0,0,0,0.0
416,375,music,1,0,0,0,1.0
416,189,sports,1,1,0,0,3.0
416,97,travel,0,0,0,0,0.0
416,446,sports,0,0,0,0,0.0
416,358,education,1,0,0,0,1.0
416,203,sports,1,1,0,0,3.0
416,14,gaming,1,0,0,0,1.0
416,418,comedy,1,0,0,0,1.0
416,172,sports,1,0,0,0,1.0
416,222,sports,1,0,0,0,1.0
416,54,education,1,0,0,0,1.0
416,139,comedy,1,0,0,0,1.0
416,418,gaming,1,1,0,0,3.0
417,457,music,1,1,0,0,3.0
417,189,comedy,1,0,0,0,1.0
417,320,sports,1,0,0,0,1.0
417,86,dance,1,0,0,0,1.0
417,378,dance,0,0,0,0,0.0
417,333,cooking,1,1,0,0,3.0
417,456,travel,1,0,0,0,1.0
417,295,dance,1,0,0,0,1.0
417,293,education,0,0,0,0,0.0
417,310,music,1,0,0,0,1.0
417,327,cooking,1,0,0,0,1.0
417,413,dance,1,0,0,0,1.0
418,47,cooking,1,0,0,0,1.0
418,225,sports,1,1,0,0,3.0
418,242,sports,1,1,0,0,3.0
418,28,comedy,1,0,0,0,1.0
418,394,dance,1,0,0,0,1.0
418,295,dance,1,0,0,0,1.0
418,408,gaming,1,0,0,0,1.0
418,1,gaming,1,0,0,0,1.0
418,355,comedy,1,0,0,0,1.0
418,305,comedy,1,1,0,0,3.0
418,305,comedy,0,0,0,0,0.0
418,63,dance,1,0,0,0,1.0
419,69,comedy,1,0,0,0,1.0
419,255,cooking,1,1,0,0,3.0
419,199,travel,1,0,0,0,1.0
419,376,gaming,1,1,0,0,3.0
419,340,travel,1,1,1,0,7.0
419,414,dance,0,0,0,0,0.0
419,323,dance,0,0,0,0,0.0
419,429,music,1,0,0,0,1.0
420,92,dance,1,0,0,0,1.0
420,132,dance,1,0,0,0,1.0
420,263,music,1,0,0,1,4.0
420,174,cooking,1,1,0,0,3.0
420,40,music,1,0,0,0,1.0
420,443,sports,0,0,0,0,0.0
420,445,dance,1,0,0,0,1.0
420,399,dance,1,0,0,0,1.0
420,250,cooking,1,1,0,0,3.0
420,478,dance,1,1,0,0,3.0
420,277,music,1,0,0,0,1.0
420,364,dance,1,0,0,0,1.0
421,193,travel,1,1,1,0,7.0
421,107,sports,0,0,0,0,0.0
421,299,gaming,1,0,0,0,1.0
421,352,cooking,1,0,0,0,1.0
421,128,comedy,1,0,0,0,1.0
421,102,sports,0,0,0,0,0.0
421,333,travel,1,0,0,0,1.0
421,435,comedy,1,1,1,0,7.0
421,81,gaming,1,0,0,0,1.0
422,392,dance,0,0,0,0,0.0
422,351,dance,1,1,0,0,3.0
422,444,cooking,1,0,0,0,1.0
422,225,dance,0,0,0,0,0.0
422,11,gaming,1,0,0,0,1.0
422,103,sports,1,0,0,0,1.0
422,451,dance,0,0,0,0,0.0
422,61,sports,1,0,0,0,1.0
422,46,dance,1,0,0,0,1.0
423,380,comedy,1,0,0,0,1.0
423,46,gaming,0,0,0,0,0.0
423,486,comedy,1,0,0,0,1.0
423,368,travel,1,0,0,0,1.0
423,299,gaming,1,0,0,0,1.0
423,366,comedy,1,0,0,0,1.0
423,323,comedy,0,0,0,0,0.0
424,371,comedy,1,0,0,0,1.0
424,14,travel,0,0,0,0,0.0
424,337,sports,1,0,0,0,1.0
424,304,music,0,0,0,0,0.0
424,431,dance,1,1,0,0,3.0
424,468,comedy,1,0,0,0,1.0
424,390,gaming,0,0,0,0,0.0
424,446,gaming,0,0,0,0,0.0
424,252,gaming,1,0,0,0,1.0
424,8,sports,1,0,0,0,1.0
424,255,comedy,0,0,0,0,0.0
424,266,cooking,1,0,0,0,1.0
425,335,cooking,0,0,0,0,0.0
425,189,education,1,0,0,0,1.0
425,27,cooking,1,0,0,0,1.0
425,344,gaming,1,0,0,0,1.0
425,109,gaming,0,0,0,0,0.0
425,45,music,1,1,0,0,3.0
425,340,education,1,0,0,0,1.0
425,424,music,1,1,0,0,3.0
425,308,gaming,0,0,0,0,0.0
426,202,education,1,1,0,0,3.0
426,240,travel,0,0,0,0,0.0
426,475,travel,1,0,0,0,1.0
426,106,travel,1,0,0,0,1.0
426,138,education,1,1,0,0,3.0
426,156,gaming,1,0,0,0,1.0
426,174,gaming,1,1,0,0,3.0
426,6,dance,1,0,0,0,1.0
426,148,travel,1,1,0,0,3.0
426,443,education,1,0,0,0,1.0
426,300,gaming,1,0,0,0,1.0
427,435,travel,1,0,0,0,1.0
427,163,music,1,0,0,0,1.0
427,193,travel,1,0,0,0,1.0
427,338,music,1,1,0,0,3.0
427,231,music,1,1,0,0,3.0
427,220,music,1,1,0,0,3.0
427,226,comedy,0,0,0,0,0.0
427,185,travel,0,0,0,0,0.0
427,445,comedy,1,0,0,0,1.0
427,341,music,1,0,0,0,1.0
427,414,music,1,0,0,0,1.0
427,106,travel,1,0,0,0,1.0
428,415,gaming,1,0,0,0,1.0
428,366,cooking,1,0,0,1,4.0
428,369,dance,0,0,0,0,0.0
428,131,dance,1,1,0,0,3.0
