feedback_id,visitor_id,rating,category,feedback_date,sentiment_score,would_recommend
2655,18478,2,Animals,2024-04-20 14:00:00,0.435861659361092,1
2656,8152,2,Staff,2024-04-20 15:00:00,0.608470158670341,1
2657,13948,5,Food,2024-04-20 16:00:00,0.9943036821888875,1
2658,5514,2,Facilities,2024-04-20 17:00:00,0.32032735430670334,1
2659,5249,3,Food,2024-04-20 18:00:00,0.9181433200502973,1
2660,25930,5,Animals,2024-04-20 19:00:00,0.35371428906219193,1
2661,39749,4,Food,2024-04-20 20:00:00,0.2035548105784395,1
2662,37533,3,Staff,2024-04-20 21:00:00,0.11104948084805477,1
2663,44952,5,Animals,2024-04-20 22:00:00,0.030847258038332104,0
2664,14102,4,Animals,2024-04-20 23:00:00,0.9040515257527235,1
2665,31761,4,Food,2024-04-21 00:00:00,0.5192705610796239,1
2666,18580,5,Staff,2024-04-21 01:00:00,0.9992182141062345,1
2667,24824,5,Staff,2024-04-21 02:00:00,0.27786722480657067,1
2668,46724,1,Staff,2024-04-21 03:00:00,0.31295720437142327,1
2669,42193,5,Value,2024-04-21 04:00:00,0.799422533990831,1
2670,28072,4,Facilities,2024-04-21 05:00:00,0.10099398542054427,1
2671,5786,3,Staff,2024-04-21 06:00:00,0.44075169503017775,1
2672,22700,3,Food,2024-04-21 07:00:00,0.05649954328302931,1
2673,40216,4,Value,2024-04-21 08:00:00,0.2496545267786524,0
2674,39129,4,Facilities,2024-04-21 09:00:00,0.5792173087290533,1
2675,8771,3,Staff,2024-04-21 10:00:00,0.17748296756957538,1
2676,24139,4,Value,2024-04-21 11:00:00,0.7349906384714667,0
2677,1953,5,Staff,2024-04-21 12:00:00,0.29051538545575695,0
2678,6686,5,Value,2024-04-21 13:00:00,0.3065647354846016,1
2679,28577,3,Value,2024-04-21 14:00:00,0.06762480351289246,1
2680,9292,3,Animals,2024-04-21 15:00:00,0.9365587365028527,0
2681,24693,3,Staff,2024-04-21 16:00:00,0.9699919554227486,0
2682,19171,2,Facilities,2024-04-21 17:00:00,0.9350520854891234,1
2683,8468,5,Food,2024-04-21 18:00:00,0.41844003015698694,1
2684,6947,4,Value,2024-04-21 19:00:00,0.06902767743730287,1
2685,20657,3,Value,2024-04-21 20:00:00,0.31979874078394843,1
2686,43611,5,Facilities,2024-04-21 21:00:00,0.472217020207617,1
2687,30103,5,Animals,2024-04-21 22:00:00,0.5433758191765348,1
2688,16404,5,Animals,2024-04-21 23:00:00,0.3374977598723857,1
2689,33939,4,Animals,2024-04-22 00:00:00,0.24666826961200938,1
2690,17834,4,Staff,2024-04-22 01:00:00,0.6397368911233033,1
2691,5549,5,Staff,2024-04-22 02:00:00,0.3802871959890177,1
2692,16609,4,Staff,2024-04-22 03:00:00,0.9713349987417639,0
2693,16614,5,Animals,2024-04-22 04:00:00,0.0982854643338339,1
2694,42802,1,Staff,2024-04-22 05:00:00,0.581362968171535,0
2695,46591,4,Value,2024-04-22 06:00:00,0.07263087177422989,1
2696,37038,5,Value,2024-04-22 07:00:00,0.8129093757187602,1
2697,810,2,Food,2024-04-22 08:00:00,0.7378398446712742,0
2698,45774,5,Staff,2024-04-22 09:00:00,0.5053556282578922,1
2699,25661,4,Value,2024-04-22 10:00:00,0.6560998028784737,1
2700,23802,5,Facilities,2024-04-22 11:00:00,0.0034739940920479606,0
2701,32576,5,Food,2024-04-22 12:00:00,0.9857753234507209,1
2702,36418,5,Staff,2024-04-22 13:00:00,0.12810613188884556,1
2703,5643,4,Staff,2024-04-22 14:00:00,0.07354269091534282,1
2704,31810,5,Food,2024-04-22 15:00:00,0.8011564398212914,1
2705,17715,2,Food,2024-04-22 16:00:00,0.542318150975239,1
2706,1148,3,Food,2024-04-22 17:00:00,0.757146778784784,1
2707,39595,3,Facilities,2024-04-22 18:00:00,0.6183063022950791,1
2708,15997,2,Staff,2024-04-22 19:00:00,0.9829431017552998,1
2709,14395,4,Facilities,2024-04-22 20:00:00,0.01770698914871216,0
2710,12156,4,Animals,2024-04-22 21:00:00,0.9918522134971742,1
2711,33926,4,Value,2024-04-22 22:00:00,0.666499173758846,1
2712,3220,4,Value,2024-04-22 23:00:00,0.3874595658908746,1
2713,19980,2,Facilities,2024-04-23 00:00:00,0.3375699509480339,1
2714,10102,3,Value,2024-04-23 01:00:00,0.12082316780055047,0
2715,17537,1,Facilities,2024-04-23 02:00:00,0.2642690888315201,0
2716,9097,3,Food,2024-04-23 03:00:00,0.24536875161717597,0
2717,25886,5,Value,2024-04-23 04:00:00,0.6386618106910098,0
2718,36141,4,Animals,2024-04-23 05:00:00,0.5553205837139179,1
2719,5362,4,Animals,2024-04-23 06:00:00,0.23495281842415394,0
2720,17643,5,Food,2024-04-23 07:00:00,0.3670501618044857,1
2721,20646,3,Facilities,2024-04-23 08:00:00,0.7327955676941341,1
2722,44227,5,Facilities,2024-04-23 09:00:00,0.9516346510700496,1
2723,38926,4,Animals,2024-04-23 10:00:00,0.7750938631538902,1
2724,21865,4,Facilities,2024-04-23 11:00:00,0.918119601926867,0
2725,23757,5,Food,2024-04-23 12:00:00,0.9253783867459999,1
2726,45898,5,Staff,2024-04-23 13:00:00,0.3570119127439876,1
2727,23134,5,Staff,2024-04-23 14:00:00,0.9168877505545461,1
2728,23769,5,Staff,2024-04-23 15:00:00,0.28068208441789466,1
2729,6798,2,Animals,2024-04-23 16:00:00,0.4443327058663107,1
2730,45279,5,Staff,2024-04-23 17:00:00,0.48576941038326515,1
2731,8513,5,Value,2024-04-23 18:00:00,0.849951041925103,1
2732,31219,5,Animals,2024-04-23 19:00:00,0.06251890559667139,1
2733,35925,5,Staff,2024-04-23 20:00:00,0.47430393184839903,1
2734,26162,4,Staff,2024-04-23 21:00:00,0.3836682509188606,1
2735,21308,4,Value,2024-04-23 22:00:00,0.0830924267260924,0
2736,24056,2,Food,2024-04-23 23:00:00,0.240693005172276,1
2737,20788,4,Value,2024-04-24 00:00:00,0.4889342783987045,0
2738,27581,4,Facilities,2024-04-24 01:00:00,0.06291816559557983,1
2739,6086,5,Animals,2024-04-24 02:00:00,0.22124761999633857,0
2740,37289,2,Animals,2024-04-24 03:00:00,0.1786928612415739,1
2741,12538,3,Staff,2024-04-24 04:00:00,0.4125690095554563,1
2742,12421,5,Facilities,2024-04-24 05:00:00,0.9798913754992451,1
2743,41941,5,Facilities,2024-04-24 06:00:00,0.5790762733821999,1
2744,28420,4,Value,2024-04-24 07:00:00,0.4713722156697787,1
2745,16602,3,Staff,2024-04-24 08:00:00,0.8135495067752114,1
2746,22525,4,Food,2024-04-24 09:00:00,0.8908007686223067,1
2747,23448,4,Facilities,2024-04-24 10:00:00,0.10299033033211036,1
2748,41243,4,Food,2024-04-24 11:00:00,0.14566631260695972,1
2749,44611,3,Staff,2024-04-24 12:00:00,0.557478883869316,1
2750,99,4,Food,2024-04-24 13:00:00,0.3493858076071059,1
2751,25943,2,Value,2024-04-24 14:00:00,0.7337470549903496,1
2752,40850,5,Value,2024-04-24 15:00:00,0.07988987136218795,1
2753,18824,3,Staff,2024-04-24 16:00:00,0.8509703402846419,1
2754,9002,4,Staff,2024-04-24 17:00:00,0.716746244506124,1
2755,38827,3,Facilities,2024-04-24 18:00:00,0.7241258459100078,1
2756,47209,2,Staff,2024-04-24 19:00:00,0.5994766121256869,1
2757,12168,5,Animals,2024-04-24 20:00:00,0.4585058979637524,1
2758,22858,3,Value,2024-04-24 21:00:00,0.16879197805917978,1
2759,48782,2,Food,2024-04-24 22:00:00,0.6489886424279273,0
2760,13312,4,Value,2024-04-24 23:00:00,0.916681193731512,1
2761,17035,5,Food,2024-04-25 00:00:00,0.3832019167409717,1
2762,46966,5,Animals,2024-04-25 01:00:00,0.5250526750109037,1
2763,3167,4,Food,2024-04-25 02:00:00,0.8316527480017059,1
2764,12736,3,Value,2024-04-25 03:00:00,0.10705879573270904,1
2765,36805,5,Value,2024-04-25 04:00:00,0.6167559268413533,1
2766,38684,3,Value,2024-04-25 05:00:00,0.3688028538954744,1
2767,15558,5,Animals,2024-04-25 06:00:00,0.880264687069992,0
2768,42837,5,Value,2024-04-25 07:00:00,0.35078655626753297,0
2769,1550,4,Animals,2024-04-25 08:00:00,0.6002754331428517,1
2770,41806,2,Food,2024-04-25 09:00:00,0.7425506366518191,1
2771,22639,3,Facilities,2024-04-25 10:00:00,0.40321095397640794,0
2772,6824,2,Animals,2024-04-25 11:00:00,0.10404516221334104,1
2773,1392,3,Facilities,2024-04-25 12:00:00,0.6235327900339568,1
2774,2817,4,Food,2024-04-25 13:00:00,0.43615357006014066,1
2775,4574,4,Animals,2024-04-25 14:00:00,0.24109862223403167,1
2776,10355,4,Staff,2024-04-25 15:00:00,0.5115238136063809,0
2777,45057,1,Facilities,2024-04-25 16:00:00,0.5052176864584285,1
2778,28974,3,Staff,2024-04-25 17:00:00,0.3476155112394903,1
2779,14365,4,Food,2024-04-25 18:00:00,0.05351925704252203,1
2780,34492,1,Staff,2024-04-25 19:00:00,0.9522467153319898,1
2781,38774,5,Food,2024-04-25 20:00:00,0.011441015884216865,1
2782,25243,5,Animals,2024-04-25 21:00:00,0.44776121010607095,1
2783,36590,5,Food,2024-04-25 22:00:00,0.35125398006243935,0
2784,41542,3,Animals,2024-04-25 23:00:00,0.1904716514682715,0
2785,20260,4,Animals,2024-04-26 00:00:00,0.9579957361319505,1
2786,32190,5,Food,2024-04-26 01:00:00,0.5532790455257897,1
2787,35576,4,Staff,2024-04-26 02:00:00,0.7362125748655652,1
2788,31754,3,Value,2024-04-26 03:00:00,0.05262017278189324,1
2789,27526,4,Staff,2024-04-26 04:00:00,0.7719383808385005,1
2790,7387,4,Facilities,2024-04-26 05:00:00,0.9824224535585525,0
2791,16029,4,Facilities,2024-04-26 06:00:00,0.3174330042210768,1
2792,12737,5,Food,2024-04-26 07:00:00,0.48284308505855367,1
2793,25908,4,Staff,2024-04-26 08:00:00,0.9959585705319886,1
2794,1480,5,Staff,2024-04-26 09:00:00,0.4383912487140226,1
2795,10173,4,Facilities,2024-04-26 10:00:00,0.5074630371788256,1
2796,12504,3,Staff,2024-04-26 11:00:00,0.01171798570646665,1
2797,15130,3,Food,2024-04-26 12:00:00,0.8171861967286009,1
2798,27323,5,Facilities,2024-04-26 13:00:00,0.662928604955255,1
2799,43816,1,Food,2024-04-26 14:00:00,0.6137443845841083,1
2800,30477,4,Animals,2024-04-26 15:00:00,0.474180431454282,1
2801,640,4,Facilities,2024-04-26 16:00:00,0.3879635830828253,1
2802,22704,4,Staff,2024-04-26 17:00:00,0.00944706210691082,1
2803,16636,4,Value,2024-04-26 18:00:00,0.9969982318856817,1
2804,29740,5,Food,2024-04-26 19:00:00,0.19862498462045175,1
2805,44914,3,Staff,2024-04-26 20:00:00,0.2183714454318335,1
2806,27540,3,Facilities,2024-04-26 21:00:00,0.4826507726893372,1
2807,41391,5,Facilities,2024-04-26 22:00:00,0.016490477815216287,1
2808,37045,4,Staff,2024-04-26 23:00:00,0.06639489745174065,0
2809,3345,3,Food,2024-04-27 00:00:00,0.32648293902385195,1
2810,5927,3,Staff,2024-04-27 01:00:00,0.9692778446572341,1
2811,46561,4,Animals,2024-04-27 02:00:00,0.7484148767228185,0
2812,39690,4,Value,2024-04-27 03:00:00,0.6896959162706473,0
2813,7263,5,Facilities,2024-04-27 04:00:00,0.22077459603800587,1
2814,45555,5,Animals,2024-04-27 05:00:00,0.9728702256684952,1
2815,33703,5,Animals,2024-04-27 06:00:00,0.28002688817434074,0
2816,39039,4,Value,2024-04-27 07:00:00,0.3492379308761432,1
2817,9483,4,Facilities,2024-04-27 08:00:00,0.44675389907008567,1
2818,5095,4,Staff,2024-04-27 09:00:00,0.2851545336481389,1
2819,24065,4,Animals,2024-04-27 10:00:00,0.7108279247940774,0
2820,39290,4,Food,2024-04-27 11:00:00,0.03541680964508376,1
2821,22069,4,Food,2024-04-27 12:00:00,0.7967596951201866,1
2822,23711,3,Staff,2024-04-27 13:00:00,0.9614351880652001,1
2823,15794,5,Animals,2024-04-27 14:00:00,0.9971716088284511,1
2824,47149,5,Facilities,2024-04-27 15:00:00,0.9683015180001443,1
2825,19176,5,Value,2024-04-27 16:00:00,0.15040094052114028,0
2826,23550,5,Staff,2024-04-27 17:00:00,0.026998761468995047,0
2827,35128,4,Food,2024-04-27 18:00:00,0.4987505622545575,1
2828,7417,4,Food,2024-04-27 19:00:00,0.4286940865916319,1
2829,36763,1,Value,2024-04-27 20:00:00,0.9172703716476523,1
2830,37392,4,Facilities,2024-04-27 21:00:00,0.17840537774583187,1
2831,8602,4,Food,2024-04-27 22:00:00,0.0759779986640704,1
2832,4186,5,Value,2024-04-27 23:00:00,0.14503051973894587,1
2833,49751,4,Value,2024-04-28 00:00:00,0.49751839625077465,1
2834,4342,2,Food,2024-04-28 01:00:00,0.2868456202820462,1
2835,8407,4,Value,2024-04-28 02:00:00,0.5596409465074815,1
2836,16392,5,Animals,2024-04-28 03:00:00,0.9375986080409854,1
2837,18086,2,Food,2024-04-28 04:00:00,0.7743065154633958,1
2838,13476,3,Facilities,2024-04-28 05:00:00,0.44666535414647013,1
2839,43458,4,Value,2024-04-28 06:00:00,0.10528210431219276,1
2840,47772,3,Food,2024-04-28 07:00:00,0.41300708269476827,1
2841,28195,3,Facilities,2024-04-28 08:00:00,0.23800756918799715,1
2842,33444,1,Animals,2024-04-28 09:00:00,0.3631833252137263,1
2843,46071,4,Animals,2024-04-28 10:00:00,0.12846353387791576,1
2844,8512,4,Food,2024-04-28 11:00:00,0.20862085407744113,1
2845,48805,2,Facilities,2024-04-28 12:00:00,0.7517081504951131,1
2846,40733,5,Food,2024-04-28 13:00:00,0.7392885618890782,1
2847,8282,3,Food,2024-04-28 14:00:00,0.13567000930364403,1
2848,39192,2,Facilities,2024-04-28 15:00:00,0.48651710957454686,1
2849,36163,5,Facilities,2024-04-28 16:00:00,0.4511302331880498,1
2850,31818,4,Staff,2024-04-28 17:00:00,0.8760462849901769,1
2851,451,5,Value,2024-04-28 18:00:00,0.6943328112728304,1
2852,24123,5,Facilities,2024-04-28 19:00:00,0.48872921244988576,1
2853,23036,4,Facilities,2024-04-28 20:00:00,0.2573262611668363,1
2854,9764,4,Animals,2024-04-28 21:00:00,0.29924629762791244,1
2855,25967,5,Staff,2024-04-28 22:00:00,0.6971577906993006,1
2856,16072,5,Animals,2024-04-28 23:00:00,0.09122220748807042,1
2857,8107,4,Food,2024-04-29 00:00:00,0.28438406854838194,0
2858,48122,2,Staff,2024-04-29 01:00:00,0.29050379006925187,0
2859,27826,5,Value,2024-04-29 02:00:00,0.39016527589456285,0
2860,49391,1,Food,2024-04-29 03:00:00,0.28969914307261135,1
2861,21636,3,Food,2024-04-29 04:00:00,0.8719385688716813,1
2862,46645,2,Food,2024-04-29 05:00:00,0.7236546695072216,0
2863,420,5,Facilities,2024-04-29 06:00:00,0.35395208754557805,0
2864,29307,5,Facilities,2024-04-29 07:00:00,0.21515925382748824,1
2865,19135,2,Food,2024-04-29 08:00:00,0.9580858520859674,1
2866,14784,2,Value,2024-04-29 09:00:00,0.6672276810670877,1
2867,32980,5,Animals,2024-04-29 10:00:00,0.9453108645785736,1
2868,35366,5,Value,2024-04-29 11:00:00,0.7654909589009001,1
2869,38184,4,Food,2024-04-29 12:00:00,0.46086200102173547,1
2870,40158,4,Staff,2024-04-29 13:00:00,0.7450135277320445,1
2871,21210,3,Animals,2024-04-29 14:00:00,0.6159236910615906,1
2872,39293,4,Value,2024-04-29 15:00:00,0.5233577396072667,0
2873,17906,5,Food,2024-04-29 16:00:00,0.7097696223502256,0
2874,6027,5,Animals,2024-04-29 17:00:00,0.11760295315020175,1
2875,9861,3,Animals,2024-04-29 18:00:00,0.4531481680299627,1
2876,44326,4,Staff,2024-04-29 19:00:00,0.019215888004838755,1
2877,4174,4,Food,2024-04-29 20:00:00,0.0653823649078874,1
2878,1554,3,Animals,2024-04-29 21:00:00,0.8253578091523219,1
2879,36253,5,Facilities,2024-04-29 22:00:00,0.858988032074652,0
2880,6557,2,Animals,2024-04-29 23:00:00,0.4525257433070098,1
2881,14085,5,Value,2024-04-30 00:00:00,0.16142289405146204,0
2882,24509,3,Food,2024-04-30 01:00:00,0.9219574287278035,1
2883,16503,5,Staff,2024-04-30 02:00:00,0.628423241948189,1
2884,4473,5,Value,2024-04-30 03:00:00,0.04380426298732498,1
2885,19186,4,Food,2024-04-30 04:00:00,0.006855451590816797,1
2886,2230,2,Food,2024-04-30 05:00:00,0.655656354778945,0
2887,3167,3,Facilities,2024-04-30 06:00:00,0.7220291406688178,1
2888,13033,5,Animals,2024-04-30 07:00:00,0.310314268262708,1
2889,48654,5,Staff,2024-04-30 08:00:00,0.21107041874295662,1
2890,25085,5,Animals,2024-04-30 09:00:00,0.23968539103966513,1
2891,33722,5,Value,2024-04-30 10:00:00,0.2713044574306773,1
2892,47922,5,Staff,2024-04-30 11:00:00,0.20843850528802443,0
2893,29012,5,Food,2024-04-30 12:00:00,0.2537686782433263,1
2894,29391,5,Animals,2024-04-30 13:00:00,0.021347748202620975,1
2895,12523,4,Staff,2024-04-30 14:00:00,0.9020756237584006,1
2896,28617,5,Value,2024-04-30 15:00:00,0.9362009394654338,0
2897,42053,3,Value,2024-04-30 16:00:00,0.06617561367889979,1
2898,21412,3,Staff,2024-04-30 17:00:00,0.722715258924857,1
2899,38038,5,Animals,2024-04-30 18:00:00,0.42095025104029704,0
2900,31652,3,Staff,2024-04-30 19:00:00,0.9629385620423309,0
2901,30635,3,Facilities,2024-04-30 20:00:00,0.8010310283014269,0
2902,22038,2,Food,2024-04-30 21:00:00,0.41122283331632825,1
2903,22625,2,Value,2024-04-30 22:00:00,0.8902894447132487,1
2904,46073,4,Staff,2024-04-30 23:00:00,0.9300414591284141,1
2905,2174,2,Staff,2024-05-01 00:00:00,0.7795558787593961,1
2906,48886,4,Staff,2024-05-01 01:00:00,0.9109710320460435,1
2907,18054,3,Staff,2024-05-01 02:00:00,0.5397139884339174,1
2908,14902,4,Animals,2024-05-01 03:00:00,0.46352013935015335,0
2909,38402,4,Staff,2024-05-01 04:00:00,0.9476654007879391,1
2910,38296,5,Food,2024-05-01 05:00:00,0.9014733908642091,1
2911,49922,5,Animals,2024-05-01 06:00:00,0.523076165918236,1
2912,5742,3,Value,2024-05-01 07:00:00,0.24726666046741064,0
2913,44414,4,Staff,2024-05-01 08:00:00,0.5630316069644224,0
2914,3193,4,Value,2024-05-01 09:00:00,0.1834844798356423,1
2915,1385,2,Value,2024-05-01 10:00:00,0.15771608884723043,1
2916,35245,2,Staff,2024-05-01 11:00:00,0.8531427821691355,1
2917,29218,4,Facilities,2024-05-01 12:00:00,0.4863636411961352,1
2918,32443,4,Facilities,2024-05-01 13:00:00,0.5200415709021028,1
2919,4053,5,Animals,2024-05-01 14:00:00,0.6912308885883743,1
2920,39579,1,Food,2024-05-01 15:00:00,0.30638371821696786,1
2921,35730,5,Animals,2024-05-01 16:00:00,0.38490681552390216,1
2922,36425,4,Facilities,2024-05-01 17:00:00,0.8744101215926863,1
2923,33961,1,Staff,2024-05-01 18:00:00,0.49050832954665236,1
2924,9799,5,Animals,2024-05-01 19:00:00,0.5013912565923467,0
2925,20578,3,Value,2024-05-01 20:00:00,0.6004218105713586,1
2926,10043,3,Facilities,2024-05-01 21:00:00,0.768962402995559,1
2927,27800,4,Facilities,2024-05-01 22:00:00,0.9914956845846309,1
2928,3850,5,Facilities,2024-05-01 23:00:00,0.003655077430721132,1
2929,7283,3,Food,2024-05-02 00:00:00,0.3402240760497186,1
2930,17304,3,Value,2024-05-02 01:00:00,0.09935200153906776,0
2931,47527,2,Staff,2024-05-02 02:00:00,0.1821111394231354,1
2932,36212,3,Food,2024-05-02 03:00:00,0.4093259468906215,1
2933,42448,2,Animals,2024-05-02 04:00:00,0.9236603524457427,0
2934,31781,5,Staff,2024-05-02 05:00:00,0.8605120388994878,1
2935,49998,1,Staff,2024-05-02 06:00:00,0.0756954183274221,1
2936,48745,3,Food,2024-05-02 07:00:00,0.1970775676156744,1
2937,35709,4,Value,2024-05-02 08:00:00,0.6489922827430052,1
2938,12465,5,Value,2024-05-02 09:00:00,0.42073786226655907,0
2939,17664,4,Animals,2024-05-02 10:00:00,0.4837731081308184,0
2940,27495,3,Animals,2024-05-02 11:00:00,0.7862295192464879,0
2941,7878,5,Food,2024-05-02 12:00:00,0.898669611967894,0
2942,37035,2,Staff,2024-05-02 13:00:00,0.08830453247340087,1
2943,48230,4,Food,2024-05-02 14:00:00,0.9382899281345964,0
2944,10971,5,Food,2024-05-02 15:00:00,0.4500718547136804,1
2945,9651,4,Food,2024-05-02 16:00:00,0.6575708628978134,0
2946,36373,3,Food,2024-05-02 17:00:00,0.5453590070884586,0
2947,10809,3,Animals,2024-05-02 18:00:00,0.09650127446992807,0
2948,40517,2,Facilities,2024-05-02 19:00:00,0.2955403496450367,1
2949,15900,4,Value,2024-05-02 20:00:00,0.5095686220126447,0
2950,15172,2,Value,2024-05-02 21:00:00,0.09345325249031933,0
2951,20046,4,Staff,2024-05-02 22:00:00,0.3846642650970341,1
2952,4344,4,Facilities,2024-05-02 23:00:00,0.9629451516993415,1
2953,44919,4,Animals,2024-05-03 00:00:00,0.892420599212015,1
2954,13990,3,Value,2024-05-03 01:00:00,0.9900206285340636,1
2955,14879,4,Food,2024-05-03 02:00:00,0.6594510991286587,1
2956,10787,4,Staff,2024-05-03 03:00:00,0.9442562306073501,1
2957,13601,4,Animals,2024-05-03 04:00:00,0.29313580935955164,1
2958,2487,5,Food,2024-05-03 05:00:00,0.02021763468735649,1
2959,23058,5,Value,2024-05-03 06:00:00,0.0393895406964857,1
2960,20440,5,Staff,2024-05-03 07:00:00,0.3750218613342138,1
2961,33295,5,Facilities,2024-05-03 08:00:00,0.40849320790088206,0
2962,9830,5,Food,2024-05-03 09:00:00,0.772508044976944,1
2963,35397,4,Food,2024-05-03 10:00:00,0.9829406000434769,1
2964,775,5,Value,2024-05-03 11:00:00,0.4933433270735912,1
2965,508,4,Animals,2024-05-03 12:00:00,0.40983048021707946,1
2966,17355,5,Staff,2024-05-03 13:00:00,0.4652338279119862,0
2967,49160,4,Value,2024-05-03 14:00:00,0.047180234516920105,1
2968,38464,4,Food,2024-05-03 15:00:00,0.24662736384543715,1
2969,46932,4,Food,2024-05-03 16:00:00,0.17750903163181753,1
2970,7524,4,Staff,2024-05-03 17:00:00,0.17350698691111,0
2971,19151,4,Food,2024-05-03 18:00:00,0.9965620660288662,1
2972,30969,4,Facilities,2024-05-03 19:00:00,0.8372996899465938,1
2973,29847,3,Animals,2024-05-03 20:00:00,0.47958269255418273,1
2974,11751,5,Value,2024-05-03 21:00:00,0.45872992777781263,1
2975,28734,3,Food,2024-05-03 22:00:00,0.6387313848267151,1
2976,18314,3,Facilities,2024-05-03 23:00:00,0.9103555626605084,1
2977,17126,3,Staff,2024-05-04 00:00:00,0.8957347981784038,1
2978,26439,4,Animals,2024-05-04 01:00:00,0.9759277015966327,1
2979,9337,1,Facilities,2024-05-04 02:00:00,0.1820219852034658,0
2980,41717,4,Facilities,2024-05-04 03:00:00,0.7094778433736334,0
2981,41071,4,Value,2024-05-04 04:00:00,0.49126198616718286,1
2982,22477,5,Value,2024-05-04 05:00:00,0.8977641971370749,1
2983,9244,3,Staff,2024-05-04 06:00:00,0.5095558588807826,1
2984,4624,4,Food,2024-05-04 07:00:00,0.9633565208298968,0
2985,35718,4,Value,2024-05-04 08:00:00,0.9331671388213152,0
2986,38168,4,Staff,2024-05-04 09:00:00,0.6302861225235425,1
2987,34473,4,Facilities,2024-05-04 10:00:00,0.15169100344036712,1
2988,49877,5,Animals,2024-05-04 11:00:00,0.19702356285032163,1
2989,37300,5,Animals,2024-05-04 12:00:00,0.46289062767888656,1
2990,11494,4,Value,2024-05-04 13:00:00,0.1800673106135543,1
2991,14669,3,Staff,2024-05-04 14:00:00,0.29722990523780957,1
2992,42481,3,Animals,2024-05-04 15:00:00,0.0841902610321692,0
2993,31477,5,Value,2024-05-04 16:00:00,0.8282109946703441,1
2994,43180,3,Food,2024-05-04 17:00:00,0.014489980457968565,0
2995,604,5,Facilities,2024-05-04 18:00:00,0.1527070146973163,0
2996,41088,5,Facilities,2024-05-04 19:00:00,0.4215819698994876,1
2997,47533,4,Food,2024-05-04 20:00:00,0.401537809969293,1
2998,47935,5,Animals,2024-05-04 21:00:00,0.7821308445952961,1
2999,3806,4,Staff,2024-05-04 22:00:00,0.5753966876550971,0
3000,7144,2,Animals,2024-05-04 23:00:00,0.22155315098636597,0
3001,13317,2,Food,2024-05-05 00:00:00,0.8900329597556453,1
3002,4026,3,Food,2024-05-05 01:00:00,0.7293350852063438,1
3003,5959,3,Food,2024-05-05 02:00:00,0.09009786354297733,1
3004,35811,2,Staff,2024-05-05 03:00:00,0.4334507399980463,0
3005,46094,5,Staff,2024-05-05 04:00:00,0.40218556137941286,1
3006,41854,5,Animals,2024-05-05 05:00:00,0.8128668160965643,1
3007,32842,5,Facilities,2024-05-05 06:00:00,0.9015597008044951,1
3008,39699,3,Facilities,2024-05-05 07:00:00,0.07902792506794654,1
3009,25593,5,Animals,2024-05-05 08:00:00,0.05756927317548044,0
3010,22422,5,Value,2024-05-05 09:00:00,0.8178306756007673,1
3011,20684,2,Value,2024-05-05 10:00:00,0.9155337707985998,1
3012,40975,4,Facilities,2024-05-05 11:00:00,0.695990268590395,1
3013,49596,4,Staff,2024-05-05 12:00:00,0.9949560347095944,1
3014,31900,5,Animals,2024-05-05 13:00:00,0.7392083146639882,1
3015,8629,3,Staff,2024-05-05 14:00:00,0.04971350538947372,1
3016,23809,4,Food,2024-05-05 15:00:00,0.34494029631882217,0
3017,4212,4,Facilities,2024-05-05 16:00:00,0.6568888542870713,0
3018,14117,4,Food,2024-05-05 17:00:00,0.6107393072690009,1
3019,1309,4,Facilities,2024-05-05 18:00:00,0.8813206243914313,0
3020,31996,3,Food,2024-05-05 19:00:00,0.8832336866344555,0
3021,40467,4,Animals,2024-05-05 20:00:00,0.4013978457362787,1
3022,42452,3,Value,2024-05-05 21:00:00,0.9654754020279871,1
3023,14596,5,Value,2024-05-05 22:00:00,0.12849705232581676,1
3024,21054,4,Value,2024-05-05 23:00:00,0.5624528950259212,0
3025,38279,5,Staff,2024-05-06 00:00:00,0.9928680972472522,1
3026,40409,2,Food,2024-05-06 01:00:00,0.32443095240752573,1
3027,10414,3,Facilities,2024-05-06 02:00:00,0.1769342393332275,1
3028,11862,4,Food,2024-05-06 03:00:00,0.4344269916016168,1
3029,38008,3,Animals,2024-05-06 04:00:00,0.16166068861231575,1
3030,45017,4,Value,2024-05-06 05:00:00,0.08515681765513616,0
3031,23887,3,Value,2024-05-06 06:00:00,0.08213453582037988,0
3032,26035,4,Staff,2024-05-06 07:00:00,0.22844614209749725,0
3033,42920,4,Animals,2024-05-06 08:00:00,0.9690975152269765,1
3034,24883,2,Animals,2024-05-06 09:00:00,0.5982094683712172,1
3035,12366,5,Animals,2024-05-06 10:00:00,0.1852300928794266,1
3036,45844,3,Food,2024-05-06 11:00:00,0.09703668639420049,1
3037,20663,5,Value,2024-05-06 12:00:00,0.01822598398507813,0
3038,33497,5,Animals,2024-05-06 13:00:00,0.6863172671277189,0
3039,12942,4,Facilities,2024-05-06 14:00:00,0.6216951992196086,0
3040,5566,3,Staff,2024-05-06 15:00:00,0.23269959273069385,1
3041,16088,4,Staff,2024-05-06 16:00:00,0.8400641782967055,0
3042,33550,5,Food,2024-05-06 17:00:00,0.3874353905195025,1
3043,7440,5,Value,2024-05-06 18:00:00,0.0031948054595463127,1
3044,10642,4,Animals,2024-05-06 19:00:00,0.3233770754061117,1
3045,43926,5,Animals,2024-05-06 20:00:00,0.3022474502623821,1
