animal_id,species,age_years,heart_rate_bpm,temperature_c,activity_level,food_intake_kg,water_intake_l,stress_level,habitat,health_status,timestamp,gps_latitude,gps_longitude,alert_flag
43,Leopard,32,40.0,37.77879370283734,99.01648933369768,12.20958708326324,17.07942317432854,53.39004488369991,Mountain,Healthy,2024-02-17 00:00:00,1.270304844158781,103.71898614292549,0
240,Giraffe,33,73.21591521072527,37.990911886441694,32.646040509958226,17.50225116330592,16.32242354773815,58.86546577778373,Mountain,Healthy,2024-02-17 01:00:00,1.4312697542151034,103.72115979855816,0
459,Leopard,5,58.429636965761624,37.281931553169095,80.19962869653935,6.860705698367983,22.767289704250178,31.71126145005142,Aviary,Monitoring,2024-02-17 02:00:00,1.2765503150054147,103.80894806433258,0
371,Elephant,18,73.48765050486188,37.22393995920571,86.70964915987571,11.862118854673094,30.78839523641198,5.0343073225754935,Aquatic,Healthy,2024-02-17 03:00:00,1.4933071446671162,103.75239774475844,0
111,Tiger,10,48.34572164099352,37.17061115379888,4.818087215847711,14.06473008635434,10.791535191362135,58.035114335367055,Mountain,Healthy,2024-02-17 04:00:00,1.427083490527711,103.70896098833107,1
249,Orangutan,36,81.67488286218263,37.31240746892733,91.62215979222145,8.118670141870673,23.814484537686358,15.14455698965811,Aviary,Monitoring,2024-02-17 05:00:00,1.3959872725809126,103.8673584166862,0
151,Elephant,33,70.56414169455607,38.00311977837919,46.62027043699545,10.238176647514324,22.78256344482387,34.125911297588985,Mountain,Healthy,2024-02-17 06:00:00,1.461922840661215,103.87248600637717,0
183,Leopard,23,64.83695381464918,37.0326293973791,96.42422065371677,22.263957939341914,7.116225494110193,58.24491773068561,Rainforest,Healthy,2024-02-17 07:00:00,1.376305396674145,103.77336865141574,0
336,Tiger,5,44.578742127207114,37.822734762474504,53.855582745311594,8.386228853650707,30.805782108516354,20.848656283312984,Aviary,Monitoring,2024-02-17 08:00:00,1.2876750366392633,103.72625965203459,0
95,Orangutan,34,97.15802262027337,37.25113662048268,23.514350989864784,12.321898351787187,22.15278087667989,54.246274507124916,Rainforest,Monitoring,2024-02-17 09:00:00,1.2954123030104767,103.74973030664854,0
459,Panda,24,56.398109267186,36.50298932311738,97.46683074076277,17.42235196717265,25.783272400060294,71.47181730546342,Mountain,Critical,2024-02-17 10:00:00,1.3766362622977844,103.83552785027123,0
374,Orangutan,17,73.94411168141643,37.32835675042446,24.33049141159669,14.62519092826289,3.41170528193037,6.578039441960715,Aquatic,Critical,2024-02-17 11:00:00,1.3584194476329305,103.8375525993369,0
400,Dolphin,31,55.76681583135736,38.31971197085231,88.24782275975038,12.143490177881777,31.71481051206713,61.947233450244745,Aviary,Healthy,2024-02-17 12:00:00,1.4724025579795557,103.84036660174002,0
8,Orangutan,7,120.0,37.15731243394126,17.312849471855007,18.923259934552608,36.47879702983984,50.94343075018747,Rainforest,Healthy,2024-02-17 13:00:00,1.3625770991468438,103.87102713809836,1
388,Dolphin,17,72.24132056039012,37.38139331131699,67.4767572756628,4.617030649557975,18.79749612622717,9.74433844437983,Rainforest,Healthy,2024-02-17 14:00:00,1.3532267821213615,103.87678579521778,0
360,Tiger,28,60.77968311193865,37.50404229892318,41.129160888619396,18.498335465591666,14.212968903242032,70.63453101758289,Aquatic,Healthy,2024-02-17 15:00:00,1.334513655560985,103.89788224338784,0
388,Orangutan,38,79.08638196325066,37.59867979257946,97.2018173151445,10.25196185572906,0.4084105253239585,31.08897252979669,Aviary,Healthy,2024-02-17 16:00:00,1.2386057272080484,103.77064554834396,0
184,Tiger,22,81.25092695660085,38.271172591433924,18.477263113925456,2.2204012708840857,9.621838320062878,18.22968927776999,Savanna,Monitoring,2024-02-17 17:00:00,1.2361762831529208,103.88252877210017,1
281,Tiger,15,75.91898403037396,37.10353129312254,40.8794673008081,25.777815166414804,26.6940792428264,28.245538064519103,Rainforest,Healthy,2024-02-17 18:00:00,1.4003716995196913,103.8283966612488,0
195,Leopard,37,65.14723834836417,37.50531399153127,63.97763240437412,15.186926685351237,19.739562939872595,54.620027264888584,Aviary,Healthy,2024-02-17 19:00:00,1.337635228827619,103.72447381667833,0
352,Elephant,15,76.60760758905435,37.87932358779691,97.76204232754402,18.843651513008446,7.862726229576078,58.005626767321225,Savanna,Healthy,2024-02-17 20:00:00,1.36386897731214,103.8186404125806,0
195,Tiger,25,67.66987668825986,37.14294311666796,30.386307663134048,20.378283229255707,32.20266356525417,16.965150476491353,Aviary,Healthy,2024-02-17 21:00:00,1.4781239842448977,103.77580350020997,0
155,Tiger,21,69.6206021033649,37.53654601748194,39.68710510447775,10.37755811443365,14.647059806227333,93.66367097278253,Mountain,Critical,2024-02-17 22:00:00,1.4348907203142307,103.71476430252017,1
93,Leopard,38,58.21882010016015,37.991058937673465,46.17919873223596,13.699337915981136,8.165350918698245,32.89436072929905,Rainforest,Healthy,2024-02-17 23:00:00,1.3138614914729472,103.74942205486096,0
160,Leopard,2,48.04845765972783,37.24011136587322,25.27004912961761,14.822265394492227,20.359187939281252,26.829064790117783,Savanna,Healthy,2024-02-18 00:00:00,1.433381155123631,103.84259438805395,0
434,Orangutan,27,78.44870501235752,37.413387578368386,81.73547004036422,11.485881771741186,24.081648722494194,18.672281101990905,Aquatic,Healthy,2024-02-18 01:00:00,1.4921090967123578,103.76959717838253,0
61,Leopard,32,79.09450275020643,36.92421041110127,9.19956057523027,20.94136698166528,9.283571664201979,12.052718300708698,Aquatic,Healthy,2024-02-18 02:00:00,1.2490194589384485,103.82909012447631,1
122,Orangutan,21,89.44958154878974,37.973459236867654,70.47899317063026,21.657404549014814,17.598621554804588,98.20819156455856,Mountain,Recovering,2024-02-18 03:00:00,1.469041971600551,103.88175565755813,1
51,Panda,4,70.72771993329339,37.57927660864105,53.392896995753546,14.35243915602809,32.30812840564246,67.47239546712906,Mountain,Healthy,2024-02-18 04:00:00,1.306277420575149,103.81807228710822,0
403,Leopard,19,66.76399438344176,37.287297945225355,24.192695598571245,17.494303450788408,9.161850248456021,78.70307316347589,Savanna,Healthy,2024-02-18 05:00:00,1.420745473033229,103.89063608565354,0
277,Elephant,2,48.85280645983386,37.34583489002465,49.283047353404875,19.27306352497844,22.806500358093956,40.148699173728644,Rainforest,Healthy,2024-02-18 06:00:00,1.4038366707875747,103.76866021610972,0
5,Tiger,26,69.40714230752764,37.495489059713314,82.9949092194205,16.407747366888266,17.463907229568495,41.46108813613619,Rainforest,Healthy,2024-02-18 07:00:00,1.4121321151022201,103.87525769188699,0
466,Elephant,34,75.40297204499825,37.66709346614945,44.54416039221264,12.118861429971233,24.291861343872,98.68917208734803,Aquatic,Healthy,2024-02-18 08:00:00,1.4675753785158716,103.89268582812201,1
92,Dolphin,14,42.703920401317376,37.17363744343619,12.189776491497717,2.5829099515859593,11.61864893193971,20.069025003065143,Mountain,Healthy,2024-02-18 09:00:00,1.38914355787793,103.80360800985623,1
170,Giraffe,15,86.0353343379559,37.21295467020429,4.080196213151977,15.472248989522322,21.87000007278798,32.69324644148137,Aquatic,Recovering,2024-02-18 10:00:00,1.257210457867539,103.77273334819373,1
317,Leopard,20,59.31943770688402,37.368335773698675,77.77962941135569,18.975731647404718,12.372058576703813,19.516154002625406,Savanna,Healthy,2024-02-18 11:00:00,1.400678012035664,103.77018844003629,0
22,Tiger,34,67.05849576824299,37.57550994316215,33.04331458340406,10.28033082201862,3.9918183569523364,28.26240192843793,Aquatic,Critical,2024-02-18 12:00:00,1.301559757689628,103.78483871301016,0
405,Elephant,36,78.96655975504714,38.30296706936438,93.12446965741358,15.858135240674137,8.715832221349268,66.3574190737768,Aquatic,Healthy,2024-02-18 13:00:00,1.486306866920828,103.83216198406585,0
326,Leopard,19,69.89030229597925,37.098631315896576,61.714718100052245,17.227923126842313,18.25646345329226,30.891686295136502,Mountain,Healthy,2024-02-18 14:00:00,1.293983016569957,103.7877300312452,0
1,Leopard,9,91.05041736059633,36.673511553024376,43.628389116816294,17.255390153894396,21.870945267452417,87.55230480151471,Mountain,Healthy,2024-02-18 15:00:00,1.2723251548348922,103.85258766831099,1
133,Giraffe,7,79.4320922617706,38.19996106351047,56.44649201507126,15.624483471591365,29.68573126895395,4.86505485655615,Rainforest,Healthy,2024-02-18 16:00:00,1.2046714115455566,103.8380808128613,0
233,Panda,30,67.775018405482,37.06104345819487,45.71326449126326,10.003229043970979,22.86536342309025,35.472119887547294,Rainforest,Healthy,2024-02-18 17:00:00,1.458621859931232,103.76503175989446,0
12,Panda,13,40.0,38.2337725638396,90.58110823832864,21.030085134174108,32.46929234383149,86.07070069995582,Rainforest,Healthy,2024-02-18 18:00:00,1.4748193283534383,103.86116204568128,1
346,Tiger,27,84.94280006642957,38.121790860267396,45.802186936729086,14.775682510027346,18.391146243037813,62.13783730602908,Aquatic,Healthy,2024-02-18 19:00:00,1.220291432902021,103.85158095997052,0
46,Dolphin,35,52.30664467474914,37.77215030741542,10.406450858874738,12.314647699949566,24.414417293585927,77.09605212928552,Aquatic,Critical,2024-02-18 20:00:00,1.3243865697060588,103.82360426905936,1
34,Panda,13,82.77797388582654,38.107746334243544,59.70880391584586,6.790764307422645,12.148176326329793,32.36459921467107,Aviary,Healthy,2024-02-18 21:00:00,1.3255771789243933,103.73737389355607,0
433,Giraffe,15,77.35283911209723,36.58421320180413,62.2981046150319,17.02118469393053,22.515433941130755,36.93048356830892,Savanna,Healthy,2024-02-18 22:00:00,1.4400831660465945,103.80123624672468,0
78,Panda,9,67.01821028157201,36.82381146262541,76.53300727930346,27.28180282451283,17.013072990373402,88.82288441939278,Aviary,Healthy,2024-02-18 23:00:00,1.3031097440230863,103.79054611725668,1
218,Dolphin,23,84.29936881453779,37.64205664767509,93.32841415510089,13.822935515222332,16.138387277218065,74.95781892364877,Savanna,Healthy,2024-02-19 00:00:00,1.3030165829930518,103.70398287301037,0
301,Elephant,36,77.81559636350669,37.306612401350854,44.308168212345045,12.563646635077605,20.567198977814417,38.42606095113792,Mountain,Recovering,2024-02-19 01:00:00,1.2995169231756103,103.89830003922084,0
411,Panda,3,74.92543593000295,37.10747462925436,35.207660660730575,14.937042708102556,8.655710429928423,21.535824558722894,Aquatic,Healthy,2024-02-19 02:00:00,1.3287623974283562,103.84164061066586,0
73,Giraffe,34,44.25509335484179,37.90398513295773,49.077101574749925,14.622541929602138,22.648894634876342,10.628998123356247,Aviary,Monitoring,2024-02-19 03:00:00,1.392798695897953,103.7739752931084,0
282,Orangutan,19,70.59772359272986,37.62875250595474,90.01989019112972,13.162112204997712,25.636814054607036,86.18279728579074,Aquatic,Healthy,2024-02-19 04:00:00,1.4905671948982313,103.81541014354586,1
249,Giraffe,28,51.357609125052626,38.02465725731292,97.998238183652,25.377541862897942,14.36862148002636,69.76481544050588,Aviary,Healthy,2024-02-19 05:00:00,1.3584546373325266,103.87813189579785,0
47,Rhino,23,53.560933304943966,37.314049969864826,97.12350066137421,15.221916598538714,21.463180878445844,60.734212351090434,Rainforest,Healthy,2024-02-19 06:00:00,1.316845836709062,103.70758534493793,0
121,Rhino,7,64.58286348082257,37.49178621363451,22.969551280522804,8.48488633303283,30.001218086044915,77.6587834299013,Savanna,Healthy,2024-02-19 07:00:00,1.20527563408939,103.75175338985383,0
214,Panda,12,91.95126171965086,38.26981733389062,49.68953615618763,9.111676833306298,26.036041048210116,91.49894257153359,Rainforest,Healthy,2024-02-19 08:00:00,1.248063503093159,103.88957839133334,1
239,Elephant,14,75.48086176543215,36.85830401152083,25.947402585501145,20.696146798886172,18.93357974481789,76.15892597741369,Aquatic,Healthy,2024-02-19 09:00:00,1.4844238466632955,103.70314470783777,0
56,Leopard,15,76.46902662407584,37.45691117160823,36.798278236704704,16.42048105504765,23.169224991934524,42.065933871943095,Mountain,Healthy,2024-02-19 10:00:00,1.2779199075187946,103.81621925615349,0
350,Elephant,3,81.5564015785948,37.062797218467765,3.1684105541547103,13.242034118246576,31.941144288390312,17.6470217409762,Mountain,Healthy,2024-02-19 11:00:00,1.2605261532595422,103.80730909854746,1
107,Giraffe,15,56.87979547991087,38.34774375256766,16.060117927158345,12.825924737933075,22.028755969424807,71.38241789040876,Rainforest,Healthy,2024-02-19 12:00:00,1.251665871653748,103.89599604322242,1
319,Tiger,24,46.353852882854795,38.70287713683107,39.70759546870271,18.4857472901,27.575940332808152,24.67213432646994,Aviary,Healthy,2024-02-19 13:00:00,1.3764283364668317,103.78599767588727,0
48,Orangutan,8,43.690257688867305,37.60493460855265,36.470463222306435,11.053944503115929,26.36598459750412,78.26133699326212,Rainforest,Healthy,2024-02-19 14:00:00,1.3184850578697795,103.8951545673339,0
61,Elephant,5,73.4660661172288,37.74632398476235,27.88325511313381,14.251955917546221,20.759475074089366,33.873059315746104,Mountain,Healthy,2024-02-19 15:00:00,1.3751782424802008,103.70233309742538,0
337,Dolphin,4,84.80036829991751,37.44814354050388,23.03095770863034,18.6436935969819,30.321336775051826,15.677193311953852,Rainforest,Healthy,2024-02-19 16:00:00,1.4922038945397167,103.76789475277431,0
26,Giraffe,14,83.6912466987077,37.42882871792669,74.89557144473902,11.283946315782636,11.906311999888503,25.464705464974845,Savanna,Monitoring,2024-02-19 17:00:00,1.2223731544616556,103.75381494016631,0
292,Orangutan,16,57.534282275333524,37.54177679262201,29.45496998113911,21.359087513549234,23.422864874305848,26.663822266329074,Rainforest,Healthy,2024-02-19 18:00:00,1.240415634789689,103.7292455719634,0
257,Rhino,20,90.33243299312511,36.82552259782869,70.65436314627433,6.812017691018271,15.57695826161859,37.88012372368461,Aviary,Healthy,2024-02-19 19:00:00,1.3720796971505367,103.89916499469425,0
8,Giraffe,24,100.64563365205477,37.83014722383968,36.86251090816638,15.190863086340341,27.138071143327544,25.729041387322916,Aquatic,Healthy,2024-02-19 20:00:00,1.2491875440812548,103.89442889492094,1
113,Orangutan,6,79.1144763902221,37.00731632795596,80.19792390755576,15.380794881521268,19.858962505107655,22.55574989408902,Rainforest,Healthy,2024-02-19 21:00:00,1.399015746694444,103.72880763182947,0
355,Dolphin,31,92.30919440909352,37.32307490321911,16.723334873534213,4.380252258688769,27.638972708983548,39.174888868249504,Savanna,Healthy,2024-02-19 22:00:00,1.4442579487867355,103.80464608666388,1
253,Panda,6,83.09733406762568,37.5165905206052,15.760388036957817,11.286604493525132,26.12417486028845,86.81002094114105,Aviary,Healthy,2024-02-19 23:00:00,1.4183235382986008,103.7190944210174,1
180,Dolphin,35,66.55426609832328,37.1189254462466,67.96722670410044,17.982770932050453,16.637102897687985,7.045584691385553,Savanna,Healthy,2024-02-20 00:00:00,1.295211206316754,103.72476665927393,0
207,Dolphin,15,60.031272761043,37.79888364913125,91.49152418088552,11.396163188025184,24.298968072071027,29.624028429205374,Aviary,Healthy,2024-02-20 01:00:00,1.45145309183525,103.84182923532471,0
303,Panda,29,45.803827694862846,37.262287770106,14.298670483287134,13.677506642743742,23.65978590629496,56.23084117857269,Mountain,Healthy,2024-02-20 02:00:00,1.3530940565810237,103.87340711904096,1
127,Panda,3,63.328561279993764,38.032781891965655,7.370461784381699,12.967240754023642,18.36490791340068,87.44802929169715,Mountain,Monitoring,2024-02-20 03:00:00,1.4349310594311802,103.82094294639921,1
56,Panda,11,66.4475281155164,37.064395318344694,93.46372068218237,19.869477256087702,26.93388093447474,28.41318199895343,Aquatic,Healthy,2024-02-20 04:00:00,1.4885636646753433,103.7225159188811,0
214,Panda,3,66.77908909314237,37.41655704657516,11.732694386581944,16.71318282178015,19.121947011009034,34.874242254532405,Aquatic,Healthy,2024-02-20 05:00:00,1.3395567556897219,103.86515485028683,1
14,Panda,28,68.3112780319908,36.96406050458531,25.03669197656827,12.749786209925874,13.76601634061184,79.79507023311832,Aviary,Healthy,2024-02-20 06:00:00,1.3395182567590376,103.87264499687788,0
474,Dolphin,10,40.0,37.99123921338601,92.94941674200807,11.416355048365778,22.291420068798118,37.25176724266079,Savanna,Healthy,2024-02-20 07:00:00,1.2747605641850563,103.8120228697427,0
28,Tiger,33,81.68544306969571,37.344542390316875,80.29178929602216,19.331226622500434,23.642041231023377,85.15537980468805,Savanna,Monitoring,2024-02-20 08:00:00,1.236886813521989,103.78337872944844,1
471,Tiger,16,83.42630254096501,37.22143800116007,34.27578136572939,15.7212904348378,0.0,45.52709092970343,Rainforest,Healthy,2024-02-20 09:00:00,1.4205216242174756,103.78156200368382,0
78,Giraffe,10,75.56546823979025,37.40502283802158,95.45277196565934,20.037236996715304,39.181200197435416,56.909658767667345,Mountain,Healthy,2024-02-20 10:00:00,1.4244637343492539,103.83219382971497,0
216,Elephant,33,52.45981804351293,37.445240782016185,56.80485131987375,18.0882918928672,42.64449578551044,56.088096630542616,Rainforest,Healthy,2024-02-20 11:00:00,1.3482914078395611,103.88302805858724,0
386,Tiger,36,75.5047863482654,37.70265731810225,7.224826262769324,0.0,13.322000524639936,11.930617139967115,Aquatic,Healthy,2024-02-20 12:00:00,1.427035012966845,103.88154470161938,1
365,Rhino,3,70.33915035721832,37.76956008603545,70.30668772678146,20.361076964703408,24.925436557164037,35.494253632093454,Mountain,Monitoring,2024-02-20 13:00:00,1.2731056388784088,103.85701252022798,0
154,Tiger,5,77.1172404437579,37.424207956117854,53.727735782330186,15.624259902423212,11.45402550670942,24.158541773888754,Savanna,Healthy,2024-02-20 14:00:00,1.2010406187400107,103.77079007401848,0
14,Dolphin,12,93.26683884199622,37.48044798190388,57.25880505191555,16.23039451229754,6.703921366378578,68.30212411106326,Mountain,Healthy,2024-02-20 15:00:00,1.2097937920280857,103.78059823003238,0
187,Panda,13,67.32296508378326,35.9465369904004,99.41042443254649,4.969436410880558,16.329685554662106,93.36468368703255,Aquatic,Healthy,2024-02-20 16:00:00,1.3675190903569365,103.84540216273977,1
312,Giraffe,24,72.72288245119971,37.273996163470976,15.251428329954154,12.563985573781292,8.910631852436294,21.24196542975263,Mountain,Monitoring,2024-02-20 17:00:00,1.2153242571983596,103.83852649852544,1
371,Panda,32,57.03457746361374,38.21534265825962,65.67959002878922,15.291325414684637,24.27305155772959,9.126063066768175,Aquatic,Healthy,2024-02-20 18:00:00,1.4488406146468522,103.88365154196163,0
7,Leopard,16,83.82514479216351,37.724347600109276,45.874109722969166,8.584476068510085,27.03384071896114,50.65907279755346,Savanna,Healthy,2024-02-20 19:00:00,1.4141160145637086,103.8584449690662,0
3,Leopard,32,80.54105007414138,36.96343228666343,27.189312488799565,21.636134180694295,34.084602448962855,39.083682287993916,Aviary,Healthy,2024-02-20 20:00:00,1.4626837096921084,103.89571763998289,0
111,Leopard,37,73.24840820707438,37.30624110854573,69.35447916629627,18.73242594464634,20.378965612729235,3.5717715220361823,Mountain,Healthy,2024-02-20 21:00:00,1.4066038714175992,103.74430521208326,0
407,Dolphin,36,54.203036756415386,37.20165001208043,66.821280725,12.992209907740273,26.905411995727206,92.1621641040482,Aviary,Healthy,2024-02-20 22:00:00,1.2185777076005848,103.8845214956676,1
238,Rhino,21,59.75045006729031,38.035054421494934,85.64951081235301,24.06891860492516,23.119524728160847,94.01506684729647,Aquatic,Healthy,2024-02-20 23:00:00,1.2959977336485218,103.89481015827346,1
363,Tiger,12,42.531120432824,37.984308255031586,87.88692351865039,16.84906210189213,22.303664031383217,85.04128681883813,Mountain,Healthy,2024-02-21 00:00:00,1.3070832033520388,103.88104584123835,1
239,Dolphin,21,59.57346006885209,37.10949619696199,56.18194530492381,21.861685415701068,12.011214719394477,28.051960910332518,Savanna,Healthy,2024-02-21 01:00:00,1.3741274228445535,103.72823185554618,0
493,Elephant,21,80.64051091875119,37.50493803132001,32.557256606771745,10.920052991952272,18.083217459526146,12.242794567812377,Mountain,Healthy,2024-02-21 02:00:00,1.4888369902958594,103.8882835886464,0
274,Giraffe,6,75.93642706387105,36.93311157173709,52.95804504381451,17.390267525068722,17.06166130129275,59.24944222023542,Savanna,Healthy,2024-02-21 03:00:00,1.430962916949546,103.85155774022371,0
294,Panda,9,72.39531941815054,37.18669234546353,35.92551267028629,21.712578065732494,24.72430511130768,28.151359113767572,Aquatic,Healthy,2024-02-21 04:00:00,1.2756381901082265,103.77234877827263,0
227,Leopard,1,92.26448636377476,37.20512226010109,27.73560840296114,20.92024639918521,3.142398161893368,20.171783947069866,Aviary,Healthy,2024-02-21 05:00:00,1.2292456329641275,103.79106864069185,0
371,Orangutan,12,74.56794623995185,37.14886887109618,55.15753777771667,20.044844247921926,28.41559021713784,64.13047735761762,Rainforest,Healthy,2024-02-21 06:00:00,1.4691199069523662,103.71299320150314,0
15,Elephant,14,61.34267743665758,37.683102269118486,65.79341741630694,21.22163528488701,17.870269973876376,75.03783823580129,Rainforest,Healthy,2024-02-21 07:00:00,1.3736239670345618,103.78248110728515,0
192,Leopard,6,59.50097186100262,38.17457223712381,59.057128691039416,22.636741138385027,14.669001183654423,52.72826123309036,Mountain,Healthy,2024-02-21 08:00:00,1.2435775233686803,103.74946799164766,0
473,Rhino,1,66.52427549632883,37.46986336411103,95.44195213633195,3.4613765718376595,22.759718905174736,31.999410595987797,Aviary,Healthy,2024-02-21 09:00:00,1.4509225223108122,103.84387699475919,0
119,Elephant,22,63.24707495049201,36.97252717821469,29.86361185539649,12.868797316288124,19.81334364526905,51.25209674729484,Savanna,Healthy,2024-02-21 10:00:00,1.389743242997812,103.8129839159926,0
485,Dolphin,34,84.29472242534186,37.604053372952556,37.234168505467416,6.288121189412649,21.26981258981337,59.97359733209513,Rainforest,Healthy,2024-02-21 11:00:00,1.4668846571678837,103.8868065269611,0
28,Tiger,11,76.32170774095286,37.60473694892151,66.76428232235537,6.355993034632828,30.467606575509862,5.188833519486479,Aviary,Healthy,2024-02-21 12:00:00,1.4284039590335624,103.82379824168305,0
202,Panda,3,65.204903388108,37.405626083743314,60.03586275036069,12.392973808104294,5.676502946630068,44.38137279964408,Aviary,Healthy,2024-02-21 13:00:00,1.3563337833265945,103.85557658705243,0
39,Giraffe,6,65.77594294849266,38.42955740232058,0.18633853373635212,12.856486773854998,8.874821223189231,59.83306674821662,Aquatic,Healthy,2024-02-21 14:00:00,1.3691409285634126,103.86253717272145,1
441,Rhino,6,80.54862593233618,37.62206351044304,31.22854685267412,21.803600238523053,15.570014292041005,12.948498289696019,Rainforest,Healthy,2024-02-21 15:00:00,1.3569875536253813,103.71346370471053,0
273,Rhino,20,85.16413162079472,37.78691092344603,25.37618524686375,9.041633177088709,31.18455143688969,44.883626317184735,Aquatic,Healthy,2024-02-21 16:00:00,1.2163996795882992,103.86415810045065,0
231,Orangutan,21,42.34897522284561,36.37889504986368,83.99148866460156,15.895987529299875,26.325070971274137,34.672855122905965,Aviary,Healthy,2024-02-21 17:00:00,1.4804126100254171,103.73276619449716,0
86,Elephant,2,67.43181244326833,37.018554320187896,86.6248730884929,22.98707655955451,19.011776690922954,86.7884868398304,Rainforest,Healthy,2024-02-21 18:00:00,1.496286842712333,103.744041899604,1
474,Orangutan,26,71.3723713960151,37.756954532507116,28.389314103115826,14.235275548369628,24.842324469001333,48.938601176911924,Savanna,Healthy,2024-02-21 19:00:00,1.291319887450136,103.80034826423342,0
126,Tiger,31,78.22207570873846,37.641907717715846,10.207115362753639,24.75964054656098,26.719039581767504,42.627563314192095,Mountain,Monitoring,2024-02-21 20:00:00,1.4458273331086597,103.79320756937399,1
300,Leopard,26,71.69488651476964,37.31075303719431,20.520194705869944,5.623539205445368,24.14443022968164,24.388157186117244,Aviary,Healthy,2024-02-21 21:00:00,1.4992642268997904,103.89075717387061,0
25,Tiger,32,76.1079987370972,37.72678253950856,17.656839891905896,10.753662448171738,28.67317305054039,95.74709273839895,Savanna,Healthy,2024-02-21 22:00:00,1.2058232109312697,103.78925600936992,1
145,Leopard,10,66.44561290083782,37.96365009611857,23.74353592850896,22.71464693134557,21.403516333579997,96.1160953139787,Mountain,Healthy,2024-02-21 23:00:00,1.296695111408488,103.7841241082084,1
13,Orangutan,23,57.91208567119863,37.263586789578355,23.46449022974153,11.613964964489725,23.921180511420562,36.675489118905126,Rainforest,Healthy,2024-02-22 00:00:00,1.3709889274126925,103.86411509824752,0
212,Panda,6,81.7629264997835,37.18849934205349,47.98386489009734,13.800770613915821,23.967396469233087,92.90402180148234,Savanna,Healthy,2024-02-22 01:00:00,1.3183251940127971,103.75875528847618,1
25,Tiger,23,82.23858983476725,37.37200803771218,31.964138073756455,23.356828667244876,16.718015774467496,61.8600978522163,Savanna,Critical,2024-02-22 02:00:00,1.4903458939610117,103.8598151027229,0
68,Orangutan,28,79.77750598253579,37.74906859513983,55.982175085544384,18.322096655827373,18.928138188761356,78.10471426555584,Mountain,Healthy,2024-02-22 03:00:00,1.2575398681759584,103.74908984706003,0
394,Elephant,30,82.4468622116038,37.213702381796054,34.41346243408415,6.778097653111866,24.068234447549578,8.984649051900284,Savanna,Healthy,2024-02-22 04:00:00,1.3179073845661946,103.78103894001373,0
67,Orangutan,14,55.424086596173,37.926459171061815,81.46769299652705,18.086041662601232,12.192448891855024,2.1309897500616626,Rainforest,Healthy,2024-02-22 05:00:00,1.4199007832087673,103.88265078403951,0
233,Orangutan,37,62.38847330744954,37.25899370068468,95.07924777837377,11.466039046400706,14.203120204832402,51.40776232465982,Rainforest,Healthy,2024-02-22 06:00:00,1.4390918696207322,103.79456607933612,0
109,Dolphin,32,86.79799944903618,37.220218266965155,40.391845335502474,12.533445971879354,17.908015019912057,7.590817324275112,Aviary,Monitoring,2024-02-22 07:00:00,1.2303000796405443,103.88618636877194,0
146,Tiger,34,75.3434968430146,38.673224678432355,4.9468534786554885,14.533137818871975,20.433749875735884,89.17001543549038,Mountain,Healthy,2024-02-22 08:00:00,1.2662353184071469,103.77560298820745,1
111,Giraffe,22,70.84250884700677,36.88270794031844,23.95782473678394,12.10767001048932,19.842809746741132,82.01524524432405,Aquatic,Critical,2024-02-22 09:00:00,1.2396312734658885,103.71750631749812,1
228,Panda,31,66.22160873751355,37.89085901930871,10.185816420304173,17.449465676051837,19.861221036343853,71.48332777478657,Rainforest,Healthy,2024-02-22 10:00:00,1.3500062853852894,103.85259261278489,1
111,Panda,7,89.01848192756329,36.59678016488224,34.47639098129067,10.641751360251828,21.07720100811656,3.1396510359131935,Aquatic,Monitoring,2024-02-22 11:00:00,1.3597573578547657,103.74963633050706,0
470,Dolphin,21,43.44349146195663,37.82908884925456,64.51142341801696,16.518647544722704,18.12721229140878,45.833450628298,Savanna,Healthy,2024-02-22 12:00:00,1.4211687920437839,103.8497138972276,0
34,Leopard,16,74.41109444228417,38.84589733690724,51.890790894451065,18.783769568099604,14.538918884607888,7.809094050021558,Mountain,Monitoring,2024-02-22 13:00:00,1.4620761591058031,103.81523557179247,0
111,Rhino,20,69.00082965991743,38.02852113059803,24.287567802763842,14.668533239954707,20.288588869746494,92.86424463511058,Mountain,Healthy,2024-02-22 14:00:00,1.241238397465842,103.89492058622469,1
264,Leopard,19,51.21225711688491,38.16903449464827,76.72590526426568,15.346105114885816,25.110219916416344,61.261857274650765,Rainforest,Recovering,2024-02-22 15:00:00,1.3590430884708136,103.78517427838295,0
424,Panda,32,94.24961768483342,37.451958806770655,13.148072937972909,15.451857783354166,26.88455012863669,15.653227304479511,Rainforest,Healthy,2024-02-22 16:00:00,1.3441772879450806,103.87895654612802,1
369,Orangutan,15,40.0,37.97113421933726,22.819597512470114,15.643702882560884,4.075468396531003,56.060918393947375,Mountain,Healthy,2024-02-22 17:00:00,1.4686524829520042,103.84475328588998,0
236,Dolphin,5,71.81882125148041,37.62432896138104,67.60471505926748,14.484196381892213,12.067840458592585,11.853289973550108,Aquatic,Healthy,2024-02-22 18:00:00,1.3583951186278305,103.72904044791018,0
83,Elephant,11,77.92692837735564,38.512981801274535,19.723438668886683,14.243300902039888,27.549592676439424,14.567675148389592,Mountain,Healthy,2024-02-22 19:00:00,1.2691334192928307,103.84244650210724,1
