doc_id,doc_type,file_size_kb,page_count,quality_score,ocr_confidence,ingestion_timestamp,source_department,processing_status
DOC_003182,PDF_Reports,1192,4,0.7057459888707422,0.9230551425573116,2024-01-03 05:01:00,Operations,Completed
DOC_003183,Contracts,308,8,0.6480501268691087,0.6586352952340883,2024-01-03 05:02:00,HR,Completed
DOC_003184,Images_Scanned,1312,6,0.4427607439374044,0.7149327314064553,2024-01-03 05:03:00,Operations,Processing
DOC_003185,Spreadsheets,931,4,0.574485090556977,0.6561718803223835,2024-01-03 05:04:00,Operations,Processing
DOC_003186,Spreadsheets,247,10,0.8955052262956675,0.9107859350072123,2024-01-03 05:05:00,HR,Completed
DOC_003187,Invoices,393,6,0.6908517557312298,0.9508740428082817,2024-01-03 05:06:00,HR,Completed
DOC_003188,PDF_Reports,1050,8,0.7919423088452631,0.8512775955849022,2024-01-03 05:07:00,R&D,Processing
DOC_003189,Spreadsheets,629,8,0.5757645702322605,0.687692508755054,2024-01-03 05:08:00,Sales,Completed
DOC_003190,Images_Scanned,324,5,0.7561304463156809,0.8315171636383857,2024-01-03 05:09:00,Finance,Completed
DOC_003191,PDF_Reports,75,10,0.9346567419043079,0.8231650380973523,2024-01-03 05:10:00,R&D,Completed
DOC_003192,Contracts,216,11,0.8795157452216789,0.7484168785365923,2024-01-03 05:11:00,Legal,Completed
DOC_003193,Spreadsheets,552,6,0.6765752472420709,0.7757569270462304,2024-01-03 05:12:00,HR,Failed
DOC_003194,Images_Scanned,74,8,0.9361034160717812,0.7757671477423562,2024-01-03 05:13:00,Finance,Processing
DOC_003195,Invoices,105,3,0.7451894177135858,0.9071737713462582,2024-01-03 05:14:00,Finance,Completed
DOC_003196,Spreadsheets,976,9,0.6785338461256571,0.9700057735494894,2024-01-03 05:15:00,R&D,Completed
DOC_003197,Contracts,532,11,0.6179785252812948,0.9735315757071354,2024-01-03 05:16:00,R&D,Completed
DOC_003198,Contracts,195,14,0.8568216556643293,0.6551141646715928,2024-01-03 05:17:00,Legal,Completed
DOC_003199,PDF_Reports,845,1,0.6062243050995163,0.8469921454388485,2024-01-03 05:18:00,Finance,Completed
DOC_003200,Images_Scanned,584,5,0.8423814424008985,0.8758331879014591,2024-01-03 05:19:00,R&D,Completed
DOC_003201,Images_Scanned,45,6,0.6427908325061914,0.8159802118837398,2024-01-03 05:20:00,Operations,Completed
DOC_003202,PDF_Reports,1157,6,0.8834338023368232,0.726548289111685,2024-01-03 05:21:00,HR,Completed
DOC_003203,Contracts,49,9,0.46374022528473835,0.825983026239379,2024-01-03 05:22:00,HR,Completed
DOC_003204,Invoices,814,4,0.6904972449154597,0.9418830354501921,2024-01-03 05:23:00,Operations,Processing
DOC_003205,Spreadsheets,1118,8,0.5103561295342368,0.6884669406797796,2024-01-03 05:24:00,Operations,Completed
DOC_003206,Spreadsheets,277,4,0.6873097735550403,0.8018011649377107,2024-01-03 05:25:00,Finance,Completed
DOC_003207,Contracts,488,8,0.9284343361984382,0.9161916958536626,2024-01-03 05:26:00,R&D,Completed
DOC_003208,PDF_Reports,505,6,0.5380126320421887,0.9581290265628152,2024-01-03 05:27:00,Legal,Processing
DOC_003209,PDF_Reports,191,9,0.6341470934069305,0.8542490600171978,2024-01-03 05:28:00,Legal,Completed
DOC_003210,PDF_Reports,213,8,0.6087677536437747,0.8281063020048377,2024-01-03 05:29:00,HR,Completed
DOC_003211,Spreadsheets,103,10,0.6960910503519391,0.8654940032324214,2024-01-03 05:30:00,Sales,Completed
DOC_003212,Invoices,384,5,0.8035273442887279,0.9228300065750958,2024-01-03 05:31:00,HR,Completed
DOC_003213,Images_Scanned,1456,9,0.7553308470650042,0.6867862649853222,2024-01-03 05:32:00,R&D,Processing
DOC_003214,Contracts,960,10,0.3831422650645157,0.6023507710707925,2024-01-03 05:33:00,Legal,Pending
DOC_003215,Spreadsheets,1973,8,0.6562997040927507,0.7993603139603419,2024-01-03 05:34:00,Finance,Completed
DOC_003216,Invoices,240,9,0.6626218688224373,0.9513613709044846,2024-01-03 05:35:00,R&D,Completed
DOC_003217,Spreadsheets,1254,5,0.9418956300540925,0.9139813163440282,2024-01-03 05:36:00,Legal,Completed
DOC_003218,Contracts,297,10,0.8248924442297475,0.7315000439186198,2024-01-03 05:37:00,Sales,Pending
DOC_003219,Images_Scanned,352,7,0.7086843680569196,0.9801949650055755,2024-01-03 05:38:00,Finance,Processing
DOC_003220,Contracts,1597,7,0.9195417496312458,0.767864648587772,2024-01-03 05:39:00,Sales,Processing
DOC_003221,Images_Scanned,147,7,0.6024971990800885,0.8832988654941443,2024-01-03 05:40:00,Finance,Failed
DOC_003222,PDF_Reports,187,5,0.6820385490058083,0.8652923013303483,2024-01-03 05:41:00,R&D,Pending
DOC_003223,Contracts,819,12,0.7537664017877471,0.9325073769749487,2024-01-03 05:42:00,R&D,Completed
DOC_003224,PDF_Reports,592,11,0.8361715707611169,0.8224385274911594,2024-01-03 05:43:00,Sales,Completed
DOC_003225,Spreadsheets,12,10,0.7293253364641522,0.8584432783484852,2024-01-03 05:44:00,Legal,Completed
DOC_003226,Invoices,754,9,0.9532468963873988,0.8136312102647986,2024-01-03 05:45:00,R&D,Processing
DOC_003227,PDF_Reports,777,11,0.7320048206016483,0.6159803016087538,2024-01-03 05:46:00,Sales,Completed
DOC_003228,PDF_Reports,191,8,0.7550729367937948,0.6091730569136614,2024-01-03 05:47:00,HR,Pending
DOC_003229,PDF_Reports,475,7,0.8273566735711951,0.9703175320753118,2024-01-03 05:48:00,Sales,Completed
DOC_003230,PDF_Reports,59,7,0.9590122107546121,0.8886369483650236,2024-01-03 05:49:00,Legal,Processing
DOC_003231,Spreadsheets,369,3,0.58827497959985,0.9770999764422102,2024-01-03 05:50:00,Sales,Completed
DOC_003232,Spreadsheets,1451,8,0.692768888048516,0.9056785833442931,2024-01-03 05:51:00,R&D,Processing
DOC_003233,Invoices,268,9,0.7282845467802391,0.9293913964711851,2024-01-03 05:52:00,Operations,Completed
DOC_003234,Contracts,253,7,0.511829491559774,0.8909747914780803,2024-01-03 05:53:00,Operations,Processing
DOC_003235,Invoices,15,12,0.7757497514556643,0.9450004740180261,2024-01-03 05:54:00,Legal,Failed
DOC_003236,Invoices,637,8,0.8827503992046953,0.9183244076188691,2024-01-03 05:55:00,Operations,Processing
DOC_003237,PDF_Reports,171,3,0.5671837398693209,0.9608575445032711,2024-01-03 05:56:00,Legal,Completed
DOC_003238,Spreadsheets,960,10,0.556368855191632,0.9522982981526601,2024-01-03 05:57:00,HR,Completed
DOC_003239,Contracts,1760,3,0.7015441905865243,0.8284915723159082,2024-01-03 05:58:00,Operations,Processing
DOC_003240,Invoices,48,5,0.49784718008732204,0.8674250071380325,2024-01-03 05:59:00,Operations,Processing
DOC_003241,Images_Scanned,355,9,0.6799850861994213,0.8808606796908639,2024-01-03 06:00:00,HR,Processing
DOC_003242,Contracts,979,7,0.5384458791865215,0.7186827687472775,2024-01-03 06:01:00,Legal,Processing
DOC_003243,Spreadsheets,1115,8,0.7462597588406119,0.8406234055974043,2024-01-03 06:02:00,HR,Pending
DOC_003244,Contracts,558,7,0.685426839225866,0.8080545320175985,2024-01-03 06:03:00,Operations,Completed
DOC_003245,Spreadsheets,443,9,0.6389969451874771,0.7630506535795724,2024-01-03 06:04:00,Sales,Completed
DOC_003246,Contracts,94,4,0.8536631782996363,0.7667019356446942,2024-01-03 06:05:00,HR,Pending
DOC_003247,Images_Scanned,715,8,0.6903614024704997,0.8415053351787672,2024-01-03 06:06:00,Sales,Completed
DOC_003248,Spreadsheets,861,11,0.5872164493898411,0.8424296512793555,2024-01-03 06:07:00,Sales,Completed
DOC_003249,Images_Scanned,324,8,0.8687698566768918,0.626432626305223,2024-01-03 06:08:00,HR,Processing
DOC_003250,Images_Scanned,578,8,0.6998555276133741,0.9235217960986719,2024-01-03 06:09:00,HR,Completed
DOC_003251,PDF_Reports,316,9,0.6967462213378446,0.9152175879245201,2024-01-03 06:10:00,Sales,Completed
DOC_003252,PDF_Reports,578,11,0.7370397033371757,0.8870098008621464,2024-01-03 06:11:00,Sales,Processing
DOC_003253,Contracts,454,9,0.6386205194942791,0.9040733416803968,2024-01-03 06:12:00,R&D,Completed
DOC_003254,PDF_Reports,2052,13,0.4601891660528919,0.5379445039284276,2024-01-03 06:13:00,Sales,Completed
DOC_003255,Contracts,77,11,0.6647832842981654,0.8658742985155455,2024-01-03 06:14:00,R&D,Processing
DOC_003256,PDF_Reports,620,8,0.8315114617772107,0.9835918503531768,2024-01-03 06:15:00,Finance,Pending
DOC_003257,PDF_Reports,550,5,0.8188416287240325,0.8247391107453745,2024-01-03 06:16:00,Sales,Pending
DOC_003258,PDF_Reports,601,12,0.8056793210348875,0.675046365544621,2024-01-03 06:17:00,Operations,Processing
DOC_003259,Spreadsheets,106,9,0.8082064004016355,0.6170902673301619,2024-01-03 06:18:00,R&D,Completed
DOC_003260,Invoices,115,5,0.7059574773986061,0.8238362649940627,2024-01-03 06:19:00,R&D,Processing
DOC_003261,Spreadsheets,126,8,0.5783430103154774,0.6454951963239037,2024-01-03 06:20:00,Sales,Completed
DOC_003262,Spreadsheets,52,12,0.7716352958029455,0.6340373884075536,2024-01-03 06:21:00,Sales,Completed
DOC_003263,Invoices,986,15,0.8729591355174033,0.8536723333695984,2024-01-03 06:22:00,HR,Processing
DOC_003264,Invoices,238,7,0.7629439592546968,0.8407712448453457,2024-01-03 06:23:00,Legal,Failed
DOC_003265,Invoices,88,13,0.8401603821488854,0.8225714315651819,2024-01-03 06:24:00,Operations,Completed
DOC_003266,Spreadsheets,1684,9,0.6732911339607092,0.8241032095446492,2024-01-03 06:25:00,HR,Completed
DOC_003267,Contracts,205,5,0.6553538685630926,0.8326297280437743,2024-01-03 06:26:00,Finance,Completed
DOC_003268,Spreadsheets,10,2,0.8648837115396982,0.7266688454223086,2024-01-03 06:27:00,Sales,Pending
DOC_003269,Images_Scanned,262,11,0.4122455625394104,0.792513856955011,2024-01-03 06:28:00,R&D,Completed
DOC_003270,Spreadsheets,27,7,0.5398744492001201,0.7714108408557037,2024-01-03 06:29:00,HR,Completed
DOC_003271,Invoices,741,5,0.8622415518936782,0.9060437948499085,2024-01-03 06:30:00,Legal,Completed
DOC_003272,Invoices,327,13,0.8916925953767298,0.7708739553795844,2024-01-03 06:31:00,Finance,Completed
DOC_003273,PDF_Reports,229,7,0.7879781376551614,0.674720814285791,2024-01-03 06:32:00,HR,Processing
DOC_003274,Contracts,96,9,0.65092613386428,0.853007696956338,2024-01-03 06:33:00,HR,Completed
DOC_003275,PDF_Reports,1300,8,0.7814084951140146,0.7535477025670493,2024-01-03 06:34:00,HR,Completed
DOC_003276,Spreadsheets,1409,7,0.7146406888013027,0.870170113814915,2024-01-03 06:35:00,Sales,Pending
DOC_003277,Images_Scanned,747,13,0.7344673454383929,0.6338200005793202,2024-01-03 06:36:00,Operations,Completed
DOC_003278,PDF_Reports,747,4,0.7444490757427868,0.6897416067338347,2024-01-03 06:37:00,Sales,Completed
DOC_003279,Images_Scanned,781,10,0.6429293026038713,0.9570575616475769,2024-01-03 06:38:00,Legal,Pending
DOC_003280,Invoices,11,7,0.5281861743803872,0.7458632875341337,2024-01-03 06:39:00,HR,Completed
DOC_003281,Spreadsheets,736,9,0.5139318959798975,0.8521227856284126,2024-01-03 06:40:00,Finance,Completed
DOC_003282,Invoices,387,6,0.8423822415301151,0.8925689425874564,2024-01-03 06:41:00,HR,Failed
DOC_003283,Invoices,648,11,0.632097383624253,0.9538354429969498,2024-01-03 06:42:00,Operations,Completed
DOC_003284,Invoices,633,5,0.5848793313044113,0.8215340990347842,2024-01-03 06:43:00,Operations,Completed
DOC_003285,Images_Scanned,1162,4,0.5496145166579,0.7963870051306665,2024-01-03 06:44:00,HR,Processing
DOC_003286,PDF_Reports,175,14,0.7303563271315581,0.8601294647661429,2024-01-03 06:45:00,Sales,Completed
DOC_003287,Invoices,753,10,0.578348289013305,0.8089020950936531,2024-01-03 06:46:00,HR,Completed
DOC_003288,Invoices,292,8,0.8027564376075523,0.6267288000906571,2024-01-03 06:47:00,R&D,Completed
DOC_003289,Contracts,142,8,0.5323415879077245,0.7116142360411977,2024-01-03 06:48:00,Operations,Completed
DOC_003290,PDF_Reports,745,10,0.6419617335396435,0.9245030296797078,2024-01-03 06:49:00,R&D,Completed
DOC_003291,Invoices,248,8,0.7467919313660039,0.7476784627917771,2024-01-03 06:50:00,Legal,Completed
DOC_003292,Invoices,394,3,0.6569823400325537,0.7683358181737063,2024-01-03 06:51:00,R&D,Completed
DOC_003293,Images_Scanned,153,5,0.5302477198316157,0.9657124382098394,2024-01-03 06:52:00,Sales,Pending
DOC_003294,Images_Scanned,4891,7,0.8319950685925542,0.9349945604642589,2024-01-03 06:53:00,Legal,Completed
DOC_003295,PDF_Reports,1183,5,0.8732909382018211,0.7431819415294504,2024-01-03 06:54:00,Finance,Completed
DOC_003296,PDF_Reports,847,8,0.8746421640602502,0.8147413376922238,2024-01-03 06:55:00,Sales,Completed
DOC_003297,Images_Scanned,729,4,0.5882083435466253,0.7922517810925086,2024-01-03 06:56:00,HR,Completed
DOC_003298,Contracts,43,3,0.4315583441791418,0.889715489507401,2024-01-03 06:57:00,HR,Completed
DOC_003299,Images_Scanned,1182,9,0.8686056935014599,0.6847248669041981,2024-01-03 06:58:00,HR,Completed
DOC_003300,PDF_Reports,76,8,0.6780784339683352,0.7800431059237365,2024-01-03 06:59:00,Operations,Processing
DOC_003301,Images_Scanned,72,7,0.5547541659069521,0.8419042189060357,2024-01-03 07:00:00,Operations,Pending
DOC_003302,Images_Scanned,322,8,0.7794140996266484,0.9041161804389585,2024-01-03 07:01:00,HR,Completed
DOC_003303,Images_Scanned,53,10,0.5558045704766345,0.8067728764442615,2024-01-03 07:02:00,Legal,Completed
DOC_003304,Spreadsheets,540,7,0.6014381925669552,0.9042614013378442,2024-01-03 07:03:00,R&D,Completed
DOC_003305,Images_Scanned,13,7,0.8060705759293957,0.7817446461322963,2024-01-03 07:04:00,HR,Processing
DOC_003306,Spreadsheets,479,10,0.4882139264327533,0.8275306240990025,2024-01-03 07:05:00,Operations,Completed
DOC_003307,Spreadsheets,297,15,0.805492756820734,0.9289206881882849,2024-01-03 07:06:00,HR,Completed
DOC_003308,Spreadsheets,87,6,0.6129833659833422,0.7204783618496018,2024-01-03 07:07:00,Finance,Completed
DOC_003309,PDF_Reports,100,6,0.6898628146645631,0.7591241141376505,2024-01-03 07:08:00,Legal,Pending
DOC_003310,PDF_Reports,68,10,0.6281862475702964,0.7823304546127514,2024-01-03 07:09:00,HR,Processing
DOC_003311,Invoices,440,15,0.7078406564860115,0.9003698202064259,2024-01-03 07:10:00,Legal,Processing
DOC_003312,Contracts,10,6,0.6959285103327353,0.5234909660732994,2024-01-03 07:11:00,HR,Processing
DOC_003313,Invoices,242,8,0.9099355430888245,0.8248785238811319,2024-01-03 07:12:00,R&D,Completed
DOC_003314,Spreadsheets,34,4,0.5413720864154801,0.7966421192911146,2024-01-03 07:13:00,HR,Completed
DOC_003315,Invoices,507,6,0.8953240853920803,0.7958208482603346,2024-01-03 07:14:00,Finance,Completed
DOC_003316,Spreadsheets,10,5,0.6418322068989339,0.8378761995657598,2024-01-03 07:15:00,R&D,Completed
DOC_003317,Invoices,358,5,0.7138827720947245,0.8868173429557638,2024-01-03 07:16:00,Finance,Completed
DOC_003318,Images_Scanned,1454,10,0.8117437130310176,0.8432292593599294,2024-01-03 07:17:00,Operations,Completed
DOC_003319,Invoices,606,4,0.5690137277725398,0.8273174103366066,2024-01-03 07:18:00,Sales,Completed
DOC_003320,PDF_Reports,562,9,0.9285364211807174,0.7815444030983228,2024-01-03 07:19:00,R&D,Completed
DOC_003321,PDF_Reports,858,10,0.6430382764934297,0.775503342915794,2024-01-03 07:20:00,HR,Processing
DOC_003322,Invoices,330,9,0.7798364731298733,0.8617144490627973,2024-01-03 07:21:00,Finance,Completed
DOC_003323,PDF_Reports,701,9,0.30322454309735986,0.8306808420907252,2024-01-03 07:22:00,HR,Processing
DOC_003324,PDF_Reports,467,5,0.6955603277821752,0.4321709054729035,2024-01-03 07:23:00,Legal,Completed
DOC_003325,Spreadsheets,396,8,0.8047375954620841,0.7706072514806016,2024-01-03 07:24:00,Legal,Processing
DOC_003326,Spreadsheets,2556,5,0.6889103646552583,0.9484364600879864,2024-01-03 07:25:00,Sales,Completed
DOC_003327,Invoices,216,11,0.57458122498408,0.9302315140819393,2024-01-03 07:26:00,Sales,Completed
DOC_003328,Images_Scanned,92,16,0.40137948810862517,0.896755791398155,2024-01-03 07:27:00,Operations,Completed
DOC_003329,Invoices,282,7,0.5699236239279544,0.9640319470352178,2024-01-03 07:28:00,Finance,Completed
DOC_003330,Images_Scanned,669,7,0.8631035397868436,0.6026874376193571,2024-01-03 07:29:00,Finance,Completed
DOC_003331,Invoices,103,10,0.8792574638006537,0.5844024118427839,2024-01-03 07:30:00,Legal,Completed
DOC_003332,Spreadsheets,286,3,0.6308163937840489,0.851344531485987,2024-01-03 07:31:00,HR,Pending
DOC_003333,Contracts,878,8,0.9078669371483794,0.8798932861342037,2024-01-03 07:32:00,Operations,Completed
DOC_003334,Spreadsheets,310,7,0.7680257001718686,0.6411089077643132,2024-01-03 07:33:00,R&D,Pending
DOC_003335,Contracts,492,8,0.7539111845310275,0.5762661989056989,2024-01-03 07:34:00,Sales,Processing
DOC_003336,Images_Scanned,468,11,0.734036004903422,0.760410330301644,2024-01-03 07:35:00,Legal,Processing
DOC_003337,Images_Scanned,90,9,0.48561750434156564,0.571122375271701,2024-01-03 07:36:00,Legal,Completed
DOC_003338,Spreadsheets,348,10,0.8590046347969585,0.9079221095720981,2024-01-03 07:37:00,HR,Processing
DOC_003339,Contracts,49,13,0.6990554351481663,0.831544915062034,2024-01-03 07:38:00,Sales,Completed
DOC_003340,Contracts,146,12,0.8010349120530362,0.8801253054525149,2024-01-03 07:39:00,HR,Processing
DOC_003341,PDF_Reports,1243,10,0.869473807160993,0.8130974367209927,2024-01-03 07:40:00,HR,Completed
DOC_003342,Invoices,743,3,0.5984997427067688,0.9240180541579465,2024-01-03 07:41:00,Operations,Processing
DOC_003343,Contracts,289,5,0.6012641503784142,0.9582314419082351,2024-01-03 07:42:00,Finance,Processing
DOC_003344,Spreadsheets,419,12,0.7555719480974967,0.956739482863747,2024-01-03 07:43:00,Finance,Completed
DOC_003345,Images_Scanned,131,7,0.8550106670953468,0.6532471740345093,2024-01-03 07:44:00,Legal,Processing
DOC_003346,Spreadsheets,2121,8,0.7168023316848926,0.9178716163492545,2024-01-03 07:45:00,R&D,Completed
DOC_003347,Invoices,281,7,0.6520888210808906,0.6623252102073719,2024-01-03 07:46:00,Sales,Completed
DOC_003348,Invoices,444,4,0.5962448219365243,0.8965746872624352,2024-01-03 07:47:00,Operations,Completed
DOC_003349,Images_Scanned,291,6,0.8710935290843744,0.7939066333039105,2024-01-03 07:48:00,Operations,Failed
DOC_003350,PDF_Reports,721,9,0.8827528102457514,0.6495520520679764,2024-01-03 07:49:00,Sales,Completed
DOC_003351,Spreadsheets,77,8,0.8305489111274209,0.46414413992119385,2024-01-03 07:50:00,Operations,Completed
DOC_003352,Invoices,583,5,0.8121705424118616,0.9066378305513154,2024-01-03 07:51:00,HR,Completed
DOC_003353,Contracts,485,7,0.8122058657714432,0.8175535729490967,2024-01-03 07:52:00,Finance,Completed
DOC_003354,Contracts,507,12,0.5343925106603653,0.7160936119548615,2024-01-03 07:53:00,HR,Completed
DOC_003355,Contracts,397,7,0.5608520477149451,0.755270779547931,2024-01-03 07:54:00,HR,Processing
DOC_003356,Invoices,56,10,0.9872549515861069,0.8177281166125197,2024-01-03 07:55:00,HR,Processing
DOC_003357,Contracts,1339,19,0.7798149746063918,0.6632485425613954,2024-01-03 07:56:00,HR,Failed
DOC_003358,Contracts,30,8,0.8229523391543783,0.8228054421649021,2024-01-03 07:57:00,Sales,Completed
DOC_003359,PDF_Reports,287,6,0.6236981401370617,0.8088798297067369,2024-01-03 07:58:00,Operations,Completed
DOC_003360,Spreadsheets,2461,7,0.7602654258743037,0.8398612458330373,2024-01-03 07:59:00,Operations,Completed
DOC_003361,Contracts,256,10,0.8635743214549731,0.7272611692640178,2024-01-03 08:00:00,Sales,Processing
DOC_003362,Contracts,788,4,0.8025112932877121,0.9133426539310354,2024-01-03 08:01:00,Operations,Completed
DOC_003363,Images_Scanned,55,7,0.570022656089286,0.8512204310374659,2024-01-03 08:02:00,HR,Failed
DOC_003364,PDF_Reports,122,9,0.7809879509124676,0.9139350846210089,2024-01-03 08:03:00,Sales,Completed
DOC_003365,Images_Scanned,344,8,0.6142580480277348,0.942111180013923,2024-01-03 08:04:00,HR,Completed
DOC_003366,Invoices,892,5,0.6506823259661852,0.8856147082346894,2024-01-03 08:05:00,Finance,Completed
DOC_003367,Invoices,1343,9,0.608875816353627,0.8247115769202549,2024-01-03 08:06:00,Finance,Completed
DOC_003368,Invoices,623,8,0.32913764339414353,0.6346584551207566,2024-01-03 08:07:00,Operations,Completed
DOC_003369,PDF_Reports,88,8,0.7718224617259788,0.7217418691953374,2024-01-03 08:08:00,Sales,Completed
DOC_003370,PDF_Reports,177,9,0.8808252682075506,0.8955932135234032,2024-01-03 08:09:00,Operations,Processing
DOC_003371,Images_Scanned,317,7,0.7905875307894437,0.6734942128401237,2024-01-03 08:10:00,Operations,Completed
DOC_003372,Images_Scanned,260,8,0.8611188329950192,0.9250089277146972,2024-01-03 08:11:00,R&D,Completed
DOC_003373,Invoices,165,8,0.6004682799263583,0.7483907729015598,2024-01-03 08:12:00,Operations,Pending
DOC_003374,Spreadsheets,514,8,0.8207758502706636,0.7571054479977415,2024-01-03 08:13:00,Finance,Completed
DOC_003375,Contracts,447,4,0.8194435076180302,0.5961545349194755,2024-01-03 08:14:00,Finance,Completed
DOC_003376,Invoices,166,8,0.7186591624360501,0.7637118247437993,2024-01-03 08:15:00,Sales,Completed
DOC_003377,Contracts,178,9,0.6820687063869654,0.7920808937330392,2024-01-03 08:16:00,HR,Processing
DOC_003378,Spreadsheets,39,2,0.6850981896376444,0.783178732928038,2024-01-03 08:17:00,Finance,Pending
DOC_003379,Contracts,73,7,0.8194306886733402,0.8036369859798975,2024-01-03 08:18:00,HR,Pending
DOC_003380,Images_Scanned,754,5,0.749880620836697,0.8118912944137744,2024-01-03 08:19:00,R&D,Completed
DOC_003381,PDF_Reports,196,3,0.6266702691766142,0.7437163523077233,2024-01-03 08:20:00,Sales,Completed
DOC_003382,Contracts,105,12,0.5374139428692151,0.7986280284919106,2024-01-03 08:21:00,HR,Completed
DOC_003383,Images_Scanned,1190,6,0.5994942932079307,0.8881317693712263,2024-01-03 08:22:00,Finance,Completed
DOC_003384,Contracts,641,7,0.40963948862559246,0.9308264080265992,2024-01-03 08:23:00,Finance,Completed
DOC_003385,Contracts,547,5,0.779523345605352,0.7902335499335849,2024-01-03 08:24:00,Operations,Processing
DOC_003386,Spreadsheets,1279,8,0.9399626710509346,0.9551678255248631,2024-01-03 08:25:00,Finance,Completed
DOC_003387,PDF_Reports,113,5,0.6051700366741828,0.9374060467024853,2024-01-03 08:26:00,Sales,Completed
DOC_003388,Invoices,472,12,0.5360047849065285,0.8459170312332579,2024-01-03 08:27:00,Finance,Pending
DOC_003389,Spreadsheets,90,13,0.5232774256862873,0.7913184769594063,2024-01-03 08:28:00,R&D,Completed
DOC_003390,Contracts,224,10,0.7698622674663739,0.8609737862497362,2024-01-03 08:29:00,HR,Completed
DOC_003391,Invoices,113,8,0.6560614240946036,0.9093413979913164,2024-01-03 08:30:00,Finance,Completed
DOC_003392,Spreadsheets,826,8,0.7523355018987483,0.7960337017795149,2024-01-03 08:31:00,Sales,Completed
DOC_003393,Images_Scanned,47,13,0.9300078684866128,0.7978597505202143,2024-01-03 08:32:00,Operations,Processing
DOC_003394,Spreadsheets,75,4,0.5358626246131386,0.5770039162264082,2024-01-03 08:33:00,R&D,Completed
DOC_003395,Images_Scanned,42,7,0.3748545706929692,0.8928403845763183,2024-01-03 08:34:00,Operations,Completed
DOC_003396,Spreadsheets,406,7,0.6338391844085305,0.8319960444679325,2024-01-03 08:35:00,HR,Completed
DOC_003397,Images_Scanned,461,9,0.5593348339339468,0.8569655747956969,2024-01-03 08:36:00,Operations,Completed
DOC_003398,Contracts,527,6,0.5911222548527284,0.8486798442199134,2024-01-03 08:37:00,Legal,Completed
DOC_003399,Spreadsheets,1226,9,0.6396151832246716,0.8133249193558459,2024-01-03 08:38:00,HR,Completed
DOC_003400,Contracts,1656,4,0.8228200722495033,0.8539097908884915,2024-01-03 08:39:00,Sales,Processing
DOC_003401,Spreadsheets,849,6,0.8015486619751064,0.7960265930948306,2024-01-03 08:40:00,Sales,Completed
DOC_003402,Invoices,355,9,0.7089538020988666,0.8090587873246335,2024-01-03 08:41:00,Legal,Processing
DOC_003403,PDF_Reports,262,9,0.910990831454641,0.6378304886090749,2024-01-03 08:42:00,Operations,Completed
DOC_003404,Spreadsheets,326,13,0.8162250407576425,0.7469716401579245,2024-01-03 08:43:00,Legal,Failed
DOC_003405,PDF_Reports,351,6,0.6017454712361493,0.9577906466229382,2024-01-03 08:44:00,Sales,Processing
DOC_003406,PDF_Reports,617,8,0.5169209986215421,0.8425456225684553,2024-01-03 08:45:00,HR,Failed
DOC_003407,Images_Scanned,1034,8,0.6755215360595792,0.9106671071255464,2024-01-03 08:46:00,Sales,Processing
DOC_003408,Invoices,1201,6,0.8142594097788084,0.8584863748174679,2024-01-03 08:47:00,Finance,Completed
DOC_003409,PDF_Reports,850,8,0.300682003767436,0.8740269418823807,2024-01-03 08:48:00,Legal,Completed
DOC_003410,Contracts,603,11,0.5448094592381068,0.7920104239616497,2024-01-03 08:49:00,Operations,Completed
DOC_003411,Contracts,229,7,0.7234409020155862,0.8462680542564242,2024-01-03 08:50:00,Operations,Completed
DOC_003412,PDF_Reports,240,6,0.6149847198682798,0.6614551775553288,2024-01-03 08:51:00,Finance,Processing
DOC_003413,Images_Scanned,110,8,0.779137529647528,0.5487766394591485,2024-01-03 08:52:00,Finance,Processing
DOC_003414,Invoices,73,7,0.7616137593284982,0.9468611349536245,2024-01-03 08:53:00,Operations,Failed
DOC_003415,Spreadsheets,656,12,0.7154560792348349,0.8090994109097576,2024-01-03 08:54:00,Operations,Completed
DOC_003416,Spreadsheets,434,7,0.5994420484868291,0.8355625611982097,2024-01-03 08:55:00,R&D,Completed
DOC_003417,Invoices,447,7,0.6616732184708314,0.8666081033597799,2024-01-03 08:56:00,Legal,Processing
DOC_003418,Images_Scanned,333,11,0.7371007742928546,0.5770794963929536,2024-01-03 08:57:00,Sales,Processing
DOC_003419,Spreadsheets,338,6,0.6103956319463327,0.7615463769125127,2024-01-03 08:58:00,HR,Processing
DOC_003420,Images_Scanned,632,5,0.6402046388940015,0.8992677042593166,2024-01-03 08:59:00,Legal,Pending
DOC_003421,Spreadsheets,276,7,0.8153659354983805,0.8825112434124708,2024-01-03 09:00:00,Sales,Pending
DOC_003422,Spreadsheets,126,7,0.4103710877702989,0.8300226841992316,2024-01-03 09:01:00,Operations,Completed
DOC_003423,PDF_Reports,1040,6,0.7701044626946717,0.9040209669523249,2024-01-03 09:02:00,Sales,Processing
DOC_003424,PDF_Reports,609,11,0.5634539364764709,0.8043674920421785,2024-01-03 09:03:00,Operations,Completed
DOC_003425,Spreadsheets,476,6,0.8282009153779188,0.960824553450333,2024-01-03 09:04:00,Sales,Completed
DOC_003426,Spreadsheets,1773,8,0.621518841663601,0.8830345399651913,2024-01-03 09:05:00,HR,Pending
DOC_003427,Contracts,200,10,0.812664928895637,0.7828440503377623,2024-01-03 09:06:00,Finance,Completed
